year,county,port,port_label,is_named_port,kgs,dollars,measure_class
2021,Inverness,Little Judique Ponds,Little Judique Ponds,1,,,both_blank
2021,Inverness,Mabou Harbour,Mabou Harbour,1,168830.57,3099413.90,both_present
2021,Inverness,Marble Mountain,Marble Mountain,1,,,both_blank
2021,Inverness,Margaree Harbour,Margaree Harbour,1,409706.52,7927531.33,both_present
2021,Inverness,Meat Cove,Meat Cove,1,,,both_blank
2021,Inverness,Murphys Pond,Murphys Pond,1,,,both_blank
2021,Inverness,Other,Other (Inverness),0,1482341.55,22512245.87,both_present
2021,Inverness,Pleasant Bay,Pleasant Bay,1,,,both_blank
2021,Inverness,Port Hood,Port Hood,1,,,both_blank
2021,Inverness,Port Hood Island,Port Hood Island,1,,,both_blank
2021,Kings,Halls Harbour,Halls Harbour,1,,,both_blank
2021,Kings,Harbourville,Harbourville,1,103465.72,2480256.59,both_present
2021,Kings,Kingsport,Kingsport,1,,,both_blank
2021,Kings,Other,Other (Kings),0,,,both_blank
2021,Kings,Pereaux,Pereaux,1,,,both_blank
2021,Kings,Scots Bay,Scots Bay,1,,,both_blank
2021,Lunenburg,Aspotogan,Aspotogan,1,,,both_blank
2021,Lunenburg,Bayport,Bayport,1,,,both_blank
2021,Lunenburg,Big Tancook Island,Big Tancook Island,1,,,both_blank
2021,Lunenburg,Black Harbour,Black Harbour,1,,,both_blank
2021,Lunenburg,Blandford,Blandford,1,,,both_blank
2021,Lunenburg,Bush Island,Bush Island,1,173796.04,4013093.19,both_present
2021,Lunenburg,Chester Basin,Chester Basin,1,,,both_blank
2021,Lunenburg,Feltzen South,Feltzen South,1,,,both_blank
2021,Lunenburg,Fox Point,Fox Point,1,,,both_blank
2021,Lunenburg,Kings Bay,Kings Bay,1,,,both_blank
2021,Lunenburg,Kraut Point,Kraut Point,1,,,both_blank
2021,Lunenburg,Little Harbour,Little Harbour (Lunenburg),1,,,both_blank
2021,Lunenburg,Lunenburg,Lunenburg,1,38747.19,935545.39,both_present
2021,Lunenburg,Lunenburg,Lunenburg,1,,,both_blank
2021,Lunenburg,Lunenburg,Lunenburg,1,,,both_blank
2021,Lunenburg,Mahone Bay,Mahone Bay,1,,,both_blank
2021,Lunenburg,Mill Cove,Mill Cove,1,,,both_blank
2021,Lunenburg,Northwest Cove,Northwest Cove,1,,,both_blank
2021,Lunenburg,Other,Other (Lunenburg),0,1703390.18,21575662.72,both_present
2021,Lunenburg,Riverport,Riverport,1,1016746.00,1525205.00,both_present
2021,Lunenburg,Saw Pit,Saw Pit,1,,,both_blank
2021,Lunenburg,Voglers Cove West,Voglers Cove West,1,,,both_blank
2021,Lunenburg,Western Shore,Western Shore,1,,,both_blank
2021,Pictou,Baileys Brook,Baileys Brook,1,,,both_blank
2021,Pictou,Big Island,Big Island,1,,,both_blank
2021,Pictou,Cape John,Cape John,1,181987.92,3309319.26,both_present
2021,Pictou,Caribou,Caribou,1,622046.99,498122.76,both_present
2021,Pictou,Caribou Ferry,Caribou Ferry,1,,,both_blank
2021,Pictou,Chance Harbour,Chance Harbour,1,,,both_blank
2021,Pictou,Little Harbour,Little Harbour (Pictou),1,,,both_blank
2021,Pictou,Merigomish,Merigomish,1,,,both_blank
2021,Pictou,Other,Other (Pictou),0,1629652.07,11502477.31,both_present
2021,Pictou,Pictou Island,Pictou Island,1,,,both_blank
2021,Pictou,Pictou Landing,Pictou Landing,1,,,both_blank
2021,Pictou,Skinners Cove,Skinners Cove,1,,,both_blank
2021,Pictou,Toney River,Toney River,1,324146.54,3744278.58,both_present
2021,Queens,Brooklyn Fisherman's Wharf,Brooklyn Fisherman's Wharf,1,,,both_blank
2021,Queens,East Side Port L'Hebert,East Side Port L'Hebert,1,375411.35,4865779.84,both_present
2021,Queens,Hunts Point,Hunts Point,1,,,both_blank
2021,Queens,Moose Harbour,Moose Harbour,1,,,both_blank
2021,Queens,Other,Other (Queens),0,1450529.96,15913193.77,both_present
2021,Queens,Port Medway,Port Medway,1,65120.84,1406616.02,both_present
2021,Queens,Port Mouton,Port Mouton,1,5249810.29,17445653.30,both_present
2021,Queens,South West Port Mouton,South West Port Mouton,1,,,both_blank
2021,Queens,St. Catherines River,St. Catherines River,1,,,both_blank
2021,Queens,Volgers Cove,Volgers Cove,1,,,both_blank
2021,Queens,West Berlin,West Berlin,1,,,both_blank
2021,Richmond,Arichat,Arichat,1,2708625.27,26298728.68,both_present
2021,Richmond,Arrow Point,Arrow Point,1,,,both_blank
2021,Richmond,Chapel Cove,Chapel Cove,1,,,both_blank
2021,Richmond,D'escousse,D'escousse,1,,,both_blank
2021,Richmond,Fourchu,Fourchu,1,,,both_blank
2021,Richmond,Janvrin Harbour,Janvrin Harbour,1,,,both_blank
2021,Richmond,L'Archeveque,L'Archeveque,1,,,both_blank
2021,Richmond,Other,Other (Richmond),0,1376101.96,23335282.89,both_present
2021,Richmond,Poirierville,Poirierville,1,,,both_blank
2021,Richmond,River Bourgeois,River Bourgeois,1,,,both_blank
2021,Shelburne,Allendale,Allendale,1,,,both_blank
2021,Shelburne,Bear Point,Bear Point,1,784597.58,5923144.86,both_present
2021,Shelburne,Cape Negro,Cape Negro,1,,,both_blank
2021,Shelburne,Clark's Harbour,Clark's Harbour,1,2869914.03,40440416.69,both_present
2021,Shelburne,Cripple Creek,Cripple Creek,1,277156.05,6374998.02,both_present
2021,Shelburne,Forbes Point,Forbes Point,1,244475.45,39630345.72,both_present
2021,Shelburne,Gunning Cove,Gunning Cove,1,1334735.27,13029820.71,both_present
2021,Shelburne,Ingomar,Ingomar,1,2161985.96,33158109.70,both_present
2021,Shelburne,Jones Harbour,Jones Harbour,1,110204.70,2578443.28,both_present
2021,Shelburne,Little Harbour,Little Harbour (Shelburne),1,,,both_blank
2021,Shelburne,Lockeport,Lockeport,1,922958.10,18439337.80,both_present
2021,Shelburne,Lower Jordan Bay,Lower Jordan Bay,1,463462.61,3954959.72,both_present
2021,Shelburne,Lower Sandy Point,Lower Sandy Point,1,254878.78,5248680.79,both_present
2021,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,1862791.22,37186661.17,both_present
2021,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,2072739.44,121260845.83,both_present
2021,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,,,both_blank
2021,Shelburne,Newellton,Newellton,1,819053.81,18049533.60,both_present
2021,Shelburne,Osborne Harbour,Osborne Harbour,1,,,both_blank
2021,Shelburne,Other,Other (Shelburne),0,2036649.39,28670862.50,both_present
2021,Shelburne,Port La Tour,Port La Tour,1,1456175.94,17088208.07,both_present
2021,Shelburne,Seal Point,Seal Point,1,198930.45,4490068.55,both_present
2021,Shelburne,Shag Harbour,Shag Harbour,1,1771381.99,12265775.78,both_present
2021,Shelburne,Shag Harbour,Shag Harbour,1,,,both_blank
2021,Shelburne,Shelburne,Shelburne,1,193779.94,3640179.62,both_present
2021,Shelburne,South Side,South Side,1,338532.96,6737360.19,both_present
2021,Shelburne,Stoney Island,Stoney Island,1,449556.40,9972555.94,both_present
2021,Shelburne,Swims Point,Swims Point,1,393826.73,3919718.35,both_present
2021,Shelburne,Upper Port La Tour,Upper Port La Tour,1,,,both_blank
2021,Shelburne,West Green Harbour,West Green Harbour,1,68049.68,1529862.76,both_present
2021,Shelburne,West Head,West Head,1,1961335.67,34640547.90,both_present
2021,Victoria,Bay St. Lawrence,Bay St. Lawrence,1,,,both_blank
2021,Victoria,Big Bras D'or,Big Bras D'or,1,,,both_blank
2021,Victoria,Dingwall,Dingwall,1,263559.62,4778206.19,both_present
2021,Victoria,Englishtown,Englishtown,1,,,both_blank
2021,Victoria,Ingonish,Ingonish,1,,,both_blank
2021,Victoria,Ingonish Beach,Ingonish Beach,1,,,both_blank
2021,Victoria,Ingonish Ferry,Ingonish Ferry,1,,,both_blank
2021,Victoria,Iona,Iona,1,,,both_blank
2021,Victoria,Little River,Little River (Victoria),1,,,both_blank
2021,Victoria,Neils Harbour,Neils Harbour,1,,,both_blank
2021,Victoria,New Campbellton,New Campbellton,1,,,both_blank
2021,Victoria,New Haven,New Haven,1,,,both_blank
2021,Victoria,Nyanza,Nyanza,1,,,both_blank
2021,Victoria,Other,Other (Victoria),0,,,both_blank
2021,Victoria,Smelt Book,Smelt Book,1,,,both_blank
2021,Victoria,White Point,White Point,1,,,both_blank
2021,Victoria,Wreck Cove,Wreck Cove,1,,,both_blank
2021,Yarmouth,Abbotts Harbour,Abbotts Harbour,1,723939.86,42968539.94,both_present
2021,Yarmouth,Abrams River,Abrams River,1,,,both_blank
2021,Yarmouth,Camp Cove,Camp Cove,1,2035144.84,60840849.87,both_present
2021,Yarmouth,Chebogue,Chebogue,1,368608.37,1038642.82,both_present
2021,Yarmouth,Chegoggin,Chegoggin,1,,,both_blank
2021,Yarmouth,Chegoggin Point,Chegoggin Point,1,,,both_blank
2021,Yarmouth,Dennis Point,Dennis Point,1,18898639.86,87365979.40,both_present
2021,Yarmouth,Glenwood,Glenwood,1,577092.86,157515.48,both_present
2021,Yarmouth,Hubbards Point,Hubbards Point,1,,,both_blank
2021,Yarmouth,Ledge Harbour,Ledge Harbour,1,,,both_blank
2021,Yarmouth,Little River Harbour,Little River Harbour,1,1737387.49,15171254.94,both_present
2021,Yarmouth,Lower East Pubnico,Lower East Pubnico,1,5729814.48,51735795.84,both_present
2021,Yarmouth,Lower Wedgeport Tuna Wharf,Lower Wedgeport Tuna Wharf,1,,,both_blank
2021,Yarmouth,Morris Island,Morris Island,1,,,both_blank
2021,Yarmouth,Other,Other (Yarmouth),0,9960478.86,167764644.00,both_present
2021,Yarmouth,Pinkneys Point,Pinkneys Point,1,2274790.02,14848406.80,both_present
2021,Yarmouth,Plymouth,Plymouth,1,,,both_blank
2021,Yarmouth,Port Maitland,Port Maitland,1,,,both_blank
2021,Yarmouth,Rocco Point,Rocco Point,1,,,both_blank
2021,Yarmouth,Sanford,Sanford,1,409252.03,8943959.38,both_present
2021,Yarmouth,Sluice Point,Sluice Point,1,,,both_blank
2021,Yarmouth,Surettes Island,Surettes Island,1,,,both_blank
2021,Yarmouth,Wedge Point,Wedge Point,1,3556318.70,24918882.60,both_present
2021,Yarmouth,Yarmouth Bar,Yarmouth Bar,1,3011473.25,51521203.90,both_present
2022,Annapolis,Anderson Cove,Anderson Cove,1,,,both_blank
2022,Annapolis,Battery Point,Battery Point,1,,,both_blank
2022,Annapolis,Delaps Cove,Delaps Cove,1,,,both_blank
2022,Annapolis,Hampton,Hampton,1,,,both_blank
2022,Annapolis,Margaretsville,Margaretsville,1,,,both_blank
2022,Annapolis,Other,Other (Annapolis),0,46499.21,7111984.70,both_present
2022,Annapolis,Parkers Cove,Parkers Cove,1,221600.10,3661802.40,both_present
2022,Annapolis,Port Lorne,Port Lorne,1,,,both_blank
2022,Antigonish,Arisaig,Arisaig,1,,,both_blank
2022,Antigonish,Aulds Cove,Aulds Cove,1,,,both_blank
2022,Antigonish,Ballantynes Cove,Ballantynes Cove,1,,,both_blank
2022,Antigonish,Barrios Beach,Barrios Beach,1,,,both_blank
2022,Antigonish,Bayfield,Bayfield,1,,,both_blank
2022,Antigonish,Cribbons Point,Cribbons Point,1,,,both_blank
2022,Antigonish,Havre Boucher,Havre Boucher,1,,,both_blank
2022,Antigonish,Livingstone,Livingstone,1,,,both_blank
2022,Antigonish,Other,Other (Antigonish),0,,,both_blank
2022,Cape Breton,Alder Point,Alder Point,1,474211.90,8373490.40,both_present
2022,Cape Breton,Crane Cove,Crane Cove,1,,,both_blank
2022,Cape Breton,Gabarus,Gabarus,1,,,both_blank
2022,Cape Breton,Glace Bay,Glace Bay,1,5519438.90,30067569.00,both_present
2022,Cape Breton,Lingan,Lingan,1,,,both_blank
2022,Cape Breton,Louisbourg,Louisbourg,1,3664593.36,24891818.21,both_present
2022,Cape Breton,Main-A-Dieu,Main-A-Dieu,1,911776.30,16040513.80,both_present
2022,Cape Breton,Marion Bridge,Marion Bridge,1,,,both_blank
2022,Cape Breton,New Waterford,New Waterford,1,,,both_blank
2022,Cape Breton,North Sydney - Ballast Grounds,North Sydney - Ballast Grounds,1,924783.01,18888185.76,both_present
2022,Cape Breton,North Sydney - Marina Breakwater,North Sydney - Marina Breakwater,1,,,both_blank
2022,Cape Breton,Other,Other (Cape Breton),0,893781.85,12275850.53,both_present
2022,Cape Breton,Oyster Creek,Oyster Creek,1,,,both_blank
2022,Cape Breton,Point Aconi,Point Aconi,1,,,both_blank
2022,Cape Breton,Port Morien,Port Morien,1,583667.67,10497403.04,both_present
2022,Cape Breton,South Bar,South Bar,1,,,both_blank
2022,Cape Breton,Three Stick Cove,Three Stick Cove,1,,,both_blank
2022,Cape Breton,Victoria Bridge,Victoria Bridge,1,,,both_blank
2022,Colchester,Barrachois,Barrachois,1,,,both_blank
2022,Colchester,Five Islands,Five Islands,1,,,both_blank
2022,Colchester,Other,Other (Colchester),0,,,both_blank
2022,Cumberland,Advocate Harbour,Advocate Harbour,1,192801.56,3260052.42,both_present
2022,Cumberland,Apple River,Apple River,1,,,both_blank
2022,Cumberland,Malagash,Malagash,1,,,both_blank
2022,Cumberland,Northport,Northport,1,,,both_blank
2022,Cumberland,Other,Other (Cumberland),0,,,both_blank
2022,Cumberland,Pugwash,Pugwash,1,,,both_blank
2022,Cumberland,Wallace,Wallace,1,,,both_blank
2022,Digby,Cape St. Marys,Cape St. Marys,1,202870.84,4479333.34,both_present
2022,Digby,Centerville,Centerville,1,,,both_blank
2022,Digby,Culloden,Culloden,1,,,both_blank
2022,Digby,Digby,Digby,1,3400383.10,60673059.74,both_present
2022,Digby,East Ferry,East Ferry,1,,,both_blank
2022,Digby,Freeport,Freeport,1,,,both_blank
2022,Digby,Freeport,Freeport,1,,,both_blank
2022,Digby,Gilberts Cove,Gilberts Cove,1,,,both_blank
2022,Digby,Little River,Little River (Digby),1,671993.19,10375535.71,both_present
2022,Digby,Meteghan,Meteghan,1,2035944.89,25823545.88,both_present
2022,Digby,Meteghan River,Meteghan River,1,,,both_blank
2022,Digby,Other,Other (Digby),0,390156.71,2422867.16,both_present
2022,Digby,Rossway,Rossway,1,,,both_blank
2022,Digby,Sandy Cove East,Sandy Cove East,1,225931.00,4807273.47,both_present
2022,Digby,Saulnierville,Saulnierville,1,183263.87,2677511.96,both_present
2022,Digby,Tiverton,Tiverton,1,,,both_blank
2022,Digby,Westport,Westport,1,,,both_blank
2022,Digby,Weymputh North,Weymputh North,1,,,both_blank
2022,Digby,Whale Cove,Whale Cove,1,,,both_blank
2022,Guysborough,Canso,Canso,1,3670452.46,32358559.15,both_present
2022,Guysborough,Charlos Cove,Charlos Cove,1,,,both_blank
2022,Guysborough,Cooks Cove,Cooks Cove,1,,,both_blank
2022,Guysborough,Dover,Dover,1,737071.13,15662571.34,both_present
2022,Guysborough,Drum Head,Drum Head,1,,,both_blank
2022,Guysborough,Ecum Secum,Ecum Secum,1,,,both_blank
2022,Guysborough,Fishermans Harbour,Fishermans Harbour,1,,,both_blank
2022,Guysborough,Goldboro,Goldboro,1,,,both_blank
2022,Guysborough,Half Island Cove,Half Island Cove,1,,,both_blank
2022,Guysborough,Larrys River,Larrys River,1,,,both_blank
2022,Guysborough,Little Harbour,Little Harbour (Guysborough),1,,,both_blank
2022,Guysborough,Little Liscomb,Little Liscomb,1,,,both_blank
2022,Guysborough,Marie Joseph,Marie Joseph,1,,,both_blank
2022,Guysborough,New Harbour,New Harbour,1,,,both_blank
2022,Guysborough,Other,Other (Guysborough),0,828819.71,9016911.06,both_present
2022,Guysborough,Pirate Harbour,Pirate Harbour,1,,,both_blank
2022,Guysborough,Port Brickerton East,Port Brickerton East,1,,,both_blank
2022,Guysborough,Port Brickerton West,Port Brickerton West,1,,,both_blank
2022,Guysborough,Port Felix,Port Felix,1,,,both_blank
2022,Guysborough,Queensport,Queensport,1,,,both_blank
2022,Guysborough,Sonora,Sonora,1,,,both_blank
2022,Guysborough,Upper Whitehead,Upper Whitehead,1,,,both_blank
2022,Guysborough,Wine Harbour,Wine Harbour,1,,,both_blank
2022,Halifax,Boutiliers Point,Boutiliers Point,1,,,both_blank
2022,Halifax,Carters Point,Carters Point,1,,,both_blank
2022,Halifax,Coopers Point,Coopers Point,1,,,both_blank
2022,Halifax,East Chezzetcook,East Chezzetcook,1,,,both_blank
2022,Halifax,East Dover,East Dover,1,,,both_blank
2022,Halifax,East Jeddor,East Jeddor,1,,,both_blank
2022,Halifax,East Petpeswick,East Petpeswick,1,,,both_blank
2022,Halifax,Eastern Passage,Eastern Passage,1,266871.06,5443119.90,both_present
2022,Halifax,Ecum Secum West,Ecum Secum West,1,,,both_blank
2022,Halifax,Factory Cove,Factory Cove,1,,,both_blank
2022,Halifax,Gammons Creek,Gammons Creek,1,,,both_blank
2022,Halifax,Halifax,Halifax,1,,,both_blank
2022,Halifax,Indian Harbour,Indian Harbour,1,,,both_blank
2022,Halifax,Ketch Harbour,Ketch Harbour,1,,,both_blank
2022,Halifax,Little Harbour,Little Harbour (Halifax),1,,,both_blank
2022,Halifax,Ostrea Lake,Ostrea Lake,1,,,both_blank
2022,Halifax,Other,Other (Halifax),0,2999695.69,21222611.35,both_present
2022,Halifax,Owls Head,Owls Head,1,,,both_blank
2022,Halifax,Peggys Cove,Peggys Cove,1,,,both_blank
2022,Halifax,Pleasant Point,Pleasant Point,1,,,both_blank
2022,Halifax,Prospect,Prospect,1,,,both_blank
2022,Halifax,Sambro,Sambro,1,2959656.90,38309861.98,both_present
2022,Halifax,Shad Bay,Shad Bay,1,,,both_blank
2022,Halifax,Sober Island,Sober Island,1,,,both_blank
2022,Halifax,Terence Bay,Terence Bay,1,,,both_blank
2022,Halifax,Three Fathom Harbour,Three Fathom Harbour,1,,,both_blank
2022,Halifax,West Chezzetcook,West Chezzetcook,1,,,both_blank
2022,Halifax,West Dover,West Dover,1,,,both_blank
2022,Hants,Other,Other (Hants),0,113120.45,2097675.22,both_present
2022,Inverness,Cheticamp,Cheticamp,1,3619743.09,51118130.91,both_present
2022,Inverness,Cheticamp - Town Wharf,Cheticamp - Town Wharf,1,,,both_blank
2022,Inverness,Cheticamp Point,Cheticamp Point,1,,,both_blank
2022,Inverness,Finlay Point,Finlay Point,1,,,both_blank
2022,Inverness,Grand Etang,Grand Etang,1,,,both_blank
2022,Inverness,Inverness,Inverness,1,,,both_blank
2022,Inverness,Judique,Judique,1,,,both_blank
2022,Inverness,Little Judique Harbour,Little Judique Harbour,1,,,both_blank
2022,Inverness,Little Judique Ponds,Little Judique Ponds,1,,,both_blank
2022,Inverness,Mabou Harbour,Mabou Harbour,1,197383.27,3545773.78,both_present
2022,Inverness,Marble Mountain,Marble Mountain,1,,,both_blank
2022,Inverness,Margaree Harbour,Margaree Harbour,1,428709.30,7657093.99,both_present
2022,Inverness,Meat Cove,Meat Cove,1,,,both_blank
2022,Inverness,Murphys Pond,Murphys Pond,1,,,both_blank
2022,Inverness,Other,Other (Inverness),0,2647329.07,32285419.28,both_present
2022,Inverness,Pleasant Bay,Pleasant Bay,1,,,both_blank
2022,Inverness,Port Hood,Port Hood,1,,,both_blank
2022,Inverness,Port Hood Island,Port Hood Island,1,,,both_blank
2022,Kings,Halls Harbour,Halls Harbour,1,,,both_blank
2022,Kings,Harbourville,Harbourville,1,93763.60,1621217.44,both_present
2022,Kings,Kingsport,Kingsport,1,,,both_blank
2022,Kings,Other,Other (Kings),0,437448.21,1130703.71,both_present
2022,Kings,Pereaux,Pereaux,1,,,both_blank
2022,Kings,Scots Bay,Scots Bay,1,,,both_blank
2022,Lunenburg,Aspotogan,Aspotogan,1,,,both_blank
2022,Lunenburg,Bayport,Bayport,1,,,both_blank
2022,Lunenburg,Big Tancook Island,Big Tancook Island,1,,,both_blank
2022,Lunenburg,Black Harbour,Black Harbour,1,,,both_blank
2022,Lunenburg,Blandford,Blandford,1,,,both_blank
2022,Lunenburg,Bush Island,Bush Island,1,137500.96,3117779.50,both_present
2022,Lunenburg,Chester Basin,Chester Basin,1,,,both_blank
2022,Lunenburg,Feltzen South,Feltzen South,1,,,both_blank
2022,Lunenburg,Fox Point,Fox Point,1,,,both_blank
2022,Lunenburg,Kings Bay,Kings Bay,1,,,both_blank
2022,Lunenburg,Kraut Point,Kraut Point,1,,,both_blank
2022,Lunenburg,Little Harbour,Little Harbour (Lunenburg),1,,,both_blank
2022,Lunenburg,Lunenburg,Lunenburg,1,24940.31,533833.25,both_present
2022,Lunenburg,Lunenburg,Lunenburg,1,,,both_blank
2022,Lunenburg,Lunenburg,Lunenburg,1,,,both_blank
2022,Lunenburg,Mahone Bay,Mahone Bay,1,285445.00,346334.98,both_present
2022,Lunenburg,Mill Cove,Mill Cove,1,,,both_blank
2022,Lunenburg,Northwest Cove,Northwest Cove,1,,,both_blank
2022,Lunenburg,Other,Other (Lunenburg),0,827100.39,16954203.74,both_present
2022,Lunenburg,Riverport,Riverport,1,,,both_blank
2022,Lunenburg,Saw Pit,Saw Pit,1,,,both_blank
2022,Lunenburg,Voglers Cove West,Voglers Cove West,1,,,both_blank
2022,Lunenburg,Western Shore,Western Shore,1,,,both_blank
2022,Pictou,Baileys Brook,Baileys Brook,1,,,both_blank
2022,Pictou,Big Island,Big Island,1,,,both_blank
2022,Pictou,Cape John,Cape John,1,337323.50,6900810.69,both_present
2022,Pictou,Caribou,Caribou,1,,,both_blank
2022,Pictou,Caribou Ferry,Caribou Ferry,1,919910.61,786886.89,both_present
2022,Pictou,Chance Harbour,Chance Harbour,1,,,both_blank
2022,Pictou,Little Harbour,Little Harbour (Pictou),1,,,both_blank
2022,Pictou,Merigomish,Merigomish,1,,,both_blank
2022,Pictou,Other,Other (Pictou),0,,,both_blank
2022,Pictou,Pictou Island,Pictou Island,1,,,both_blank
2022,Pictou,Pictou Landing,Pictou Landing,1,,,both_blank
2022,Pictou,Skinners Cove,Skinners Cove,1,,,both_blank
2022,Pictou,Toney River,Toney River,1,,,both_blank
2022,Queens,Brooklyn Fisherman's Wharf,Brooklyn Fisherman's Wharf,1,,,both_blank
2022,Queens,East Side Port L'Hebert,East Side Port L'Hebert,1,732850.89,2846552.40,both_present
2022,Queens,Hunts Point,Hunts Point,1,,,both_blank
2022,Queens,Moose Harbour,Moose Harbour,1,53709.03,1158195.34,both_present
2022,Queens,Other,Other (Queens),0,3172602.10,24622551.22,both_present
2022,Queens,Port Medway,Port Medway,1,71661.65,1498823.82,both_present
2022,Queens,Port Mouton,Port Mouton,1,3862070.10,13881460.95,both_present
2022,Queens,South West Port Mouton,South West Port Mouton,1,,,both_blank
2022,Queens,St. Catherines River,St. Catherines River,1,,,both_blank
2022,Queens,Volgers Cove,Volgers Cove,1,,,both_blank
2022,Queens,West Berlin,West Berlin,1,,,both_blank
2022,Richmond,Arichat,Arichat,1,2350185.30,24120382.34,both_present
2022,Richmond,Arrow Point,Arrow Point,1,,,both_blank
2022,Richmond,Chapel Cove,Chapel Cove,1,,,both_blank
2022,Richmond,D'escousse,D'escousse,1,,,both_blank
2022,Richmond,Fourchu,Fourchu,1,,,both_blank
2022,Richmond,Janvrin Harbour,Janvrin Harbour,1,,,both_blank
2022,Richmond,L'Archeveque,L'Archeveque,1,,,both_blank
2022,Richmond,Other,Other (Richmond),0,,,both_blank
2022,Richmond,Poirierville,Poirierville,1,,,both_blank
2022,Richmond,River Bourgeois,River Bourgeois,1,,,both_blank
2022,Shelburne,Allendale,Allendale,1,,,both_blank
2022,Shelburne,Bear Point,Bear Point,1,635350.85,3147351.00,both_present
2022,Shelburne,Cape Negro,Cape Negro,1,,,both_blank
2022,Shelburne,Clark's Harbour,Clark's Harbour,1,1860891.70,19494070.56,both_present
2022,Shelburne,Cripple Creek,Cripple Creek,1,196363.60,4499789.88,both_present
2022,Shelburne,Forbes Point,Forbes Point,1,,,both_blank
2022,Shelburne,Gunning Cove,Gunning Cove,1,1448672.20,10899194.84,both_present
2022,Shelburne,Ingomar,Ingomar,1,1465564.40,20032165.91,both_present
2022,Shelburne,Jones Harbour,Jones Harbour,1,79838.55,1729372.22,both_present
2022,Shelburne,Little Harbour,Little Harbour (Shelburne),1,115784.82,2482882.19,both_present
2022,Shelburne,Lockeport,Lockeport,1,616148.94,13668940.19,both_present
2022,Shelburne,Lower Jordan Bay,Lower Jordan Bay,1,413928.55,6379945.19,both_present
2022,Shelburne,Lower Sandy Point,Lower Sandy Point,1,248147.15,4548884.85,both_present
2022,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,2022490.40,9449080.37,both_present
2022,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,1349493.40,25583911.38,both_present
2022,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,,,both_blank
2022,Shelburne,Newellton,Newellton,1,809432.65,12035212.86,both_present
2022,Shelburne,Osborne Harbour,Osborne Harbour,1,,,both_blank
2022,Shelburne,Other,Other (Shelburne),0,1742909.76,12462661.39,both_present
2022,Shelburne,Port La Tour,Port La Tour,1,1418719.20,13092222.92,both_present
2022,Shelburne,Seal Island,Seal Island,1,,,both_blank
2022,Shelburne,Seal Island,Seal Island,1,,,both_blank
2022,Shelburne,Seal Point,Seal Point,1,132928.59,2592419.12,both_present
2022,Shelburne,Shag Harbour,Shag Harbour,1,1598585.95,8331117.31,both_present
2022,Shelburne,Shag Harbour,Shag Harbour,1,,,both_blank
2022,Shelburne,Shelburne,Shelburne,1,66980.57,1114293.84,both_present
2022,Shelburne,South Side,South Side,1,268120.49,5118667.16,both_present
2022,Shelburne,Stoney Island,Stoney Island,1,226030.79,4690945.78,both_present
2022,Shelburne,Swims Point,Swims Point,1,67487.23,1542433.46,both_present
2022,Shelburne,Upper Port La Tour,Upper Port La Tour,1,306825.96,3655162.45,both_present
2022,Shelburne,West Green Harbour,West Green Harbour,1,124398.06,2311422.45,both_present
2022,Shelburne,West Head,West Head,1,1760036.92,24932206.81,both_present
2022,Victoria,Bay St. Lawrence,Bay St. Lawrence,1,,,both_blank
2022,Victoria,Big Bras D'or,Big Bras D'or,1,,,both_blank
2022,Victoria,Dingwall,Dingwall,1,307931.36,5236985.93,both_present
2022,Victoria,Englishtown,Englishtown,1,,,both_blank
2022,Victoria,Ingonish,Ingonish,1,,,both_blank
2022,Victoria,Ingonish Beach,Ingonish Beach,1,,,both_blank
2022,Victoria,Ingonish Ferry,Ingonish Ferry,1,,,both_blank
2022,Victoria,Iona,Iona,1,,,both_blank
2022,Victoria,Little River,Little River (Victoria),1,,,both_blank
2022,Victoria,Neils Harbour,Neils Harbour,1,,,both_blank
2022,Victoria,New Campbellton,New Campbellton,1,,,both_blank
2022,Victoria,New Haven,New Haven,1,,,both_blank
2022,Victoria,Nyanza,Nyanza,1,,,both_blank
2022,Victoria,Other,Other (Victoria),0,,,both_blank
2022,Victoria,Smelt Book,Smelt Book,1,,,both_blank
2022,Victoria,White Point,White Point,1,,,both_blank
2022,Victoria,Wreck Cove,Wreck Cove,1,,,both_blank
2022,Yarmouth,Abbotts Harbour,Abbotts Harbour,1,268421.91,3911342.46,both_present
2022,Yarmouth,Abrams River,Abrams River,1,,,both_blank
2022,Yarmouth,Camp Cove,Camp Cove,1,1707069.90,17117677.89,both_present
2022,Yarmouth,Chebogue,Chebogue,1,554978.42,1703633.69,both_present
2022,Yarmouth,Chegoggin,Chegoggin,1,,,both_blank
2022,Yarmouth,Chegoggin Point,Chegoggin Point,1,,,both_blank
2022,Yarmouth,Dennis Point,Dennis Point,1,14615693.62,63874637.68,both_present
2022,Yarmouth,Glenwood,Glenwood,1,,,both_blank
2022,Yarmouth,Hubbards Point,Hubbards Point,1,,,both_blank
2022,Yarmouth,Ledge Harbour,Ledge Harbour,1,,,both_blank
2022,Yarmouth,Little River Harbour,Little River Harbour,1,2195334.00,15264972.50,both_present
