"start_date","end_date","pay_plan_type","pay_plan","pay_plan_level","biweekly_pay_rate","hourly_pay_rate"
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","18","5447.66",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","19","5492.80",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","20","5537.96",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","21","5583.09",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","22","5628.25",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","23","5673.39",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","24","5718.56",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","80","3732.06",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","81","3777.20",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","82","3822.36",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","83","3867.53",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","84","3912.64",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","85","3957.80",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","86","4002.92",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","87","4048.07",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","88","4093.23",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","89","4138.42",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","90","4183.56",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","91","4228.69",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","92","4273.83",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","93","4318.99",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","94","4364.11",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","95","4409.27",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","96","4454.41",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","97","4499.55",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","98","4544.70",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 26","99","4589.86",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","0","4871.28",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","1","4918.83",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","2","4966.32",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","3","5013.86",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","4","5061.36",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","5","5108.87",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","6","5156.37",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","7","5203.88",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","8","5251.40",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","9","5298.89",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","10","5346.40",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","11","5393.92",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","12","5441.44",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","13","5488.92",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","14","5536.43",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","15","5583.94",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","16","5631.47",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","17","5679.01",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","18","5726.51",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","19","5773.99",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","20","5821.50",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","21","5868.99",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","22","5916.53",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","23","5964.04",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","24","6011.55",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","25","6059.06",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","26","6106.57",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","27","6154.07",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","28","6201.63",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","29","6249.10",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","80","3921.09",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","81","3968.62",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","82","4016.09",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","83","4063.59",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","84","4111.12",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","85","4158.65",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","86","4206.14",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","87","4253.67",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","88","4301.16",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","89","4348.69",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","90","4396.19",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","91","4443.70",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","92","4491.20",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","93","4538.71",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","94","4586.23",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","95","4633.76",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","96","4681.26",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","97","4728.79",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","98","4776.29",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","MCL 29","99","4823.80",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 01","1","1408.79",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 01","2","1437.20",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 03","1","1465.48",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 03","2","1493.81",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 04","1","1493.81",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 04","2","1522.15",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 05","1","1522.15",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 05","2","1550.53",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 06","1","1550.53",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 06","2","1589.42",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 07","1","1589.42",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 07","2","1629.48",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 08","1","1629.48",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 08","2","1669.50",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 09","1","1669.50",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 09","2","1709.51",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 10","1","1709.51",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 10","2","1749.61",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 11","1","1749.61",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 11","2","1799.70",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 12","1","1799.70",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 12","2","1849.70",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 13","1","1849.70",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 13","2","1899.77",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 14","1","1899.77",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 14","2","1959.88",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 15","1","1959.88",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 15","2","2059.90",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 16","1","2059.90",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 16","2","2130.03",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 17","1","2130.03",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 17","2","2200.06",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 18","1","2200.06",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 18","2","2270.22",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 19","1","2270.22",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 19","2","2340.27",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 20","1","2340.27",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 20","2","2410.30",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 21","1","2410.30",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 21","2","2491.67",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 22","1","2491.67",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 22","2","2575.94",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 23","1","2575.94",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 23","2","2685.42",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 24","1","2685.42",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 24","2","2799.54",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 25","1","2799.54",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 25","2","2918.54",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 26","1","2918.54",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","MOS 26","2","3042.58",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 01","1","1533.34",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 01","2","1593.34",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 01","3","1653.45",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 01","4","1713.52",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 01","5","1782.32",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 01","6","1859.58",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 02","1","1593.34",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 02","2","1653.45",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 02","3","1713.52",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 02","4","1782.32",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 02","5","1859.58",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 02","6","1936.88",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 03","1","1653.45",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 03","2","1713.52",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 03","3","1782.32",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 03","4","1859.58",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 03","5","1936.88",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 03","6","2014.19",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 04","1","1713.52",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 04","2","1782.32",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 04","3","1859.58",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 04","4","1936.88",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 04","5","2014.19",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 04","6","2099.96",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 05","1","1782.32",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 05","2","1859.58",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 05","3","1936.88",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 05","4","2014.19",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 05","5","2099.96",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 05","6","2185.90",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 06","1","1859.58",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 06","2","1936.88",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 06","3","2014.19",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 06","4","2099.96",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 06","5","2185.90",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 06","6","2280.31",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 07","1","1936.88",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 07","2","2014.19",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 07","3","2099.96",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 07","4","2185.90",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 07","5","2280.31",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 07","6","2374.77",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 08","1","2014.19",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 08","2","2099.96",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 08","3","2185.90",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 08","4","2280.31",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 08","5","2374.77",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 08","6","2469.30",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 09","1","2099.96",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 09","2","2185.90",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 09","3","2280.31",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 09","4","2374.77",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 09","5","2469.30",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 09","6","2563.74",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 10","1","2185.90",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 10","2","2280.31",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 10","3","2374.77",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 10","4","2469.30",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 10","5","2563.74",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 10","6","2666.69",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 11","1","2280.31",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 11","2","2374.77",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 11","3","2469.30",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 11","4","2563.74",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 11","5","2666.69",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 11","6","2769.76",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 12","1","2374.77",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 12","2","2469.30",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 12","3","2563.74",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 12","4","2666.69",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 12","5","2769.76",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 12","6","2881.39",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 13","1","2469.30",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 13","2","2563.74",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 13","3","2666.69",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 13","4","2769.76",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 13","5","2881.39",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 13","6","3001.65",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 14","1","2563.74",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 14","2","2666.69",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 14","3","2769.76",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 14","4","2881.39",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 14","5","3001.65",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 14","6","3121.84",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 15","1","2666.69",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 15","2","2769.76",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 15","3","2881.39",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 15","4","3001.65",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 15","5","3121.84",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 15","6","3250.64",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 16","1","2769.76",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 16","2","2881.39",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 16","3","3001.65",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 16","4","3121.84",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 16","5","3250.64",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 16","6","3387.99",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 17","1","3001.65",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 17","2","3121.84",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 17","3","3250.64",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 17","4","3387.99",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 17","5","3525.41",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 18","1","3121.84",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 18","2","3250.64",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 18","3","3387.99",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 18","4","3525.41",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 18","5","3671.37",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 19","1","3250.64",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 19","2","3387.99",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 19","3","3525.41",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 19","4","3671.37",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 19","5","3825.99",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 20","1","3387.99",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 20","2","3525.41",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 20","3","3671.37",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 20","4","3825.99",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Bargaining Unit","PR 20","5","3989.08",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 01","1","4453.33",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 01","2","4453.33",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 01","3","4453.33",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 02","1","4598.79",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 02","2","4598.79",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 02","3","4598.79",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 03","1","4744.24",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 03","2","4744.24",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 03","3","4744.24",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 04","1","4889.68",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 04","2","4889.68",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 04","3","4889.68",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 05","1","5035.14",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 05","2","5035.14",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 05","3","5035.14",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 06","1","5180.61",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 06","2","5180.61",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 06","3","5180.61",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 07","1","5326.07",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 07","2","5326.07",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 07","3","5326.07",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 08","1","5471.54",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 08","2","5471.54",
"2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","Excluded","SCA 08","3","5471.54",
