busstopid,stopnumber,location,accessible,status,has_shelter,lat,lon
BS2078,6602,Dunbrack St After Willett St (6602),1,INS,0,44.65677,-63.650934
BS208,6716,Forestglen Dr After Meadowdale Cr (6716),1,INS,0,44.658918,-63.745171
BS2080,6119,Barrington St Opposite Richmond St (6119),1,INS,0,44.667976,-63.598423
BS2081,6120,Barrington St Before Richmond St (6120),1,INS,1,44.668005,-63.598708
BS2082,6121,Barrington St Before Sackville St (6121),1,INS,0,44.645978,-63.57338
BS2083,6122,Barrington St Before Spring Garden Rd (6122),1,INS,1,44.644592,-63.572778
BS2084,6123,Barrington St Before Spring Garden Rd (6123),1,INS,0,44.643309,-63.572009
BS2085,6124,Barrington St After Spring Garden Rd (6124),1,INS,0,44.643912,-63.572438
BS2086,7267,Mt Edward Rd After Gerald St (7267),0,INS,0,44.688375,-63.507273
BS2087,6368,Caledonia Rd Before Main St (6368),1,INS,0,44.68537,-63.529851
BS2088,6369,Caledonia Rd Before Paul David Ct (6369),1,INS,0,44.691966,-63.532858
BS2089,6370,Caledonia Rd Before Westwood Dr (6370),1,INS,0,44.689205,-63.531568
BS2090,6371,Caledonia Rd Before Kennedy Dr (6371),1,INS,0,44.690674,-63.532255
BS2091,6372,Caledonia Rd Before Montebello Dr (6372),1,INS,0,44.700021,-63.537731
BS2094,6375,Chain Lake Dr After Lakelands Blvd (6375),0,INS,0,44.637746,-63.669666
BS2095,6376,Horseshoe Lake Dr After Chain Lake Dr (6376),0,INS,1,44.63905,-63.671496
BS2097,6378,Horseshoe Lake Dr After Susie Lake Cr (6378),0,INS,0,44.644999,-63.675343
BS2098,6379,Chain Lake Dr Before Lakelands Blvd (6379),0,INS,0,44.637628,-63.669929
BS21,8918,Hwy 7 Before Circle Dr (8918),0,INS,0,44.739151,-63.381731
BS2100,6381,Horseshoe Lake Dr Before Hobsons Lake Dr (6381),0,INS,0,44.638709,-63.671737
BS2101,6382,Chain Lake Dr At Civic 225 (6382),1,INS,0,44.654831,-63.677995
BS2103,6384,Horseshoe Lake Dr After Civic 174 (6384),0,INS,0,44.640895,-63.672215
BS2105,6386,Chain Lake Dr After Oland Cr (6386),1,INS,0,44.648523,-63.67488
BS2106,6387,Chain Lake Dr Opposite Civic 209 (6387),1,INS,1,44.652822,-63.676735
BS2107,8466,Waverley Rd After Creelman Dr (8466),0,INS,0,44.691378,-63.546144
BS2109,8468,Waverley Rd Before Ellis Ct (8468),1,INS,0,44.696011,-63.547472
BS2112,8471,Waverley Rd Before Hemlock St (8471),1,INS,0,44.710728,-63.547328
BS2113,8472,Waverley Rd After Garden Ct (8472),1,INS,0,44.718011,-63.545225
BS2114,8473,Waverley Rd After Craigburn Dr (8473),0,INS,0,44.722034,-63.543855
BS2115,8474,Waverley Rd After Craigburn Dr (8474),1,INS,0,44.723255,-63.542874
BS2116,8476,Waverley Rd At Civic 408 (8476),1,INS,0,44.714906,-63.54549
BS2117,8477,Waverley Rd After Rocklin Dr (8477),1,INS,0,44.721616,-63.544059
BS212,6723,Gaston Rd After Macrae Ave (6723),1,INS,0,44.666404,-63.541945
BS2122,8482,Weyburn Rd Before Spikenard St (8482),0,INS,0,44.68081,-63.531138
BS2123,8483,Weyburn Rd After Main St (8483),0,INS,0,44.683624,-63.532363
BS2124,8484,Weyburn Rd Before Athabaskan Ln (8484),0,INS,0,44.682208,-63.531725
BS2125,7269,Mt Edward Rd After Stuart Harris Dr (7269),1,INS,1,44.687498,-63.510068
BS213,6322,Brookfield Ave Before Willowdale Dr (6322),0,INS,0,44.65255,-63.483692
BS2130,9020,Lancaster Dr Before St Pauls Ave (9020),0,INS,0,44.569215,-63.562392
BS2131,9021,Leiblin Dr At Sportsfield (9021),1,INS,0,44.599855,-63.631377
BS2132,9023,Bedford Hwy Opposite Moirs Mill Rd (9023),1,INS,0,44.713785,-63.677292
BS2133,9024,Bedford Hwy After Meadowbrook Dr (9024),1,INS,0,44.725158,-63.668251
BS2134,8516,Windmill Rd After Parkstone Rd (8516),1,INS,1,44.680662,-63.59543
BS2135,8517,Windmill Rd After Wright Ave (8517),1,INS,0,44.697758,-63.604165
BS2136,8518,Windmill Rd At Civic 520 (8518),1,INS,0,44.691163,-63.599902
BS2137,8519,Windmill Rd Before Victoria Rd (8519),1,INS,0,44.693443,-63.600456
BS2138,8520,Windmill Rd Before Wright Ave (8520),1,INS,0,44.697651,-63.603681
BS2139,8521,Windmill Rd Before Fernhill Dr (8521),1,INS,1,44.682345,-63.597105
BS214,6323,Brownlow Ave After Commodore Dr (6323),0,INS,0,44.698597,-63.580609
BS2140,8522,Windmill Rd Before Dawn Dr (8522),1,INS,0,44.702247,-63.608209
BS2143,6550,Dartmouth Rd Opposite Eaglewood Dr (6550),0,INS,0,44.726897,-63.64398
BS2144,6551,Dartmouth Rd After Brentwood Dr (6551),1,INS,0,44.728297,-63.646598
BS2145,6552,Dartmouth Rd After Eaglewood Dr (6552),1,INS,0,44.726454,-63.643512
BS2146,6553,Dartmouth Rd After North St (6553),1,INS,0,44.730522,-63.655743
BS2147,6554,Dartmouth Rd After OBrine St (6554),1,INS,0,44.728256,-63.649183
BS2148,6555,Dartmouth Rd Before Dartmoor Cr (6555),1,INS,0,44.728179,-63.64636
BS2149,6556,Dartmouth Rd Before Ridgevale Dr (6556),1,INS,0,44.728398,-63.649535
BS2150,6557,Dartmouth Rd After Wardour St (6557),1,INS,0,44.729608,-63.655255
BS2152,6559,Dentith Rd Before Herring Cove Rd (6559),1,INS,1,44.613205,-63.618316
BS2153,6560,Dentith Rd At Lanark St (6560),1,INS,0,44.613305,-63.618254
BS2154,6561,Dentith Rd At Lewis St (6561),1,INS,0,44.614886,-63.620526
BS2155,6562,Dentith Rd Opposite Lewis St (6562),1,INS,0,44.614862,-63.620663
BS2156,6563,Desmond Ave After Bayers Rd (6563),1,INS,1,44.654563,-63.62786
BS2157,6564,Desmond Ave Before Bayers Rd (6564),1,INS,0,44.654782,-63.62791
BS2158,6565,Desmond Ave Before Scot St (6565),1,INS,1,44.65631,-63.627566
BS216,6325,Brownlow Ave At Civic 250 (6325),0,INS,0,44.695086,-63.577665
BS2160,6569,Valour Way After Coxswain Ln (6569),0,INS,0,44.660085,-63.5877
BS2162,6571,Valour Way After Centre Gate (6571),1,INS,0,44.657909,-63.58478
BS2164,6573,Valour Way After Rainbow Gate (6573),1,INS,1,44.656223,-63.582382
BS2165,6574,Dorothea Dr Before Topsail Blvd (6574),0,INS,1,44.678802,-63.512147
BS2166,6575,Dorothea Dr After Lucien Dr (6575),1,INS,1,44.678135,-63.508985
BS2167,6576,Dorothea Dr Opposite Regal Rd (6576),0,INS,0,44.677385,-63.514805
BS2168,6577,Downs Ave After Winter St (6577),0,INS,0,44.642985,-63.633951
BS217,6326,Brownlow Ave At Civic 260 (6326),0,INS,1,44.695461,-63.575661
BS2170,6093,Barrington St Before Green St (6093),1,INS,0,44.637583,-63.569674
BS2174,6097,Barrington St Before South St (6097),1,INS,0,44.640183,-63.570528
BS2175,6098,Barrington St Before Vestry St (6098),1,INS,0,44.672299,-63.605103
BS2176,6099,Barrington St Before Glebe St (6099),0,INS,0,44.672434,-63.605286
BS2177,6100,Barrington St At Civic 3356 (6100),1,INS,1,44.668663,-63.600007
BS2179,6102,Barrington St Before Blowers St (6102),1,INS,0,44.645756,-63.573352
BS2181,6104,Barrington St Before Nora Bernard St (6104),1,INS,0,44.654322,-63.582074
BS2183,6106,Barrington St Before Duke St (6106),1,INS,0,44.648892,-63.574868
BS2189,6112,Barrington St Before Kent St (6112),1,INS,0,44.638748,-63.56996
BS219,6328,Brownlow Ave At Civic 236 (6328),0,INS,1,44.69554,-63.578978
BS2190,6113,Barrington St Before Morris St (6113),1,INS,0,44.641572,-63.57114
BS2191,6114,Barrington St Before Morris St (6114),1,INS,1,44.641943,-63.571427
BS2192,6115,Barrington St Before North St (6115),1,INS,0,44.659916,-63.589373
BS2196,8116,Purcells Cove Rd Before Westgate Dr (8116),1,INS,0,44.628346,-63.607463
BS2197,8117,Purcells Cove Rd Before Aarons Way (8117),0,INS,0,44.597281,-63.557253
BS2198,8118,Purcells Cove Rd After Dingle Rd (8118),1,INS,1,44.631561,-63.608678
BS2199,8119,Purcells Cove Rd After Williams Lake Rd (8119),0,INS,1,44.623977,-63.60208
BS22,8919,Hwy 7 After Kings Way (8919),0,INS,0,44.738682,-63.387233
BS2200,8120,Purcells Cove Rd After Albion Rd (8120),0,INS,0,44.623226,-63.599389
BS2201,8121,Purcells Cove Rd Before Wenlock Grv (8121),0,INS,0,44.623809,-63.594773
BS2203,8444,Waverley Rd After Lakewood Ct (8444),0,INS,0,44.717532,-63.545288
BS2205,8446,Waverley Rd Before Breeze Dr (8446),1,INS,1,44.708933,-63.54837
BS2206,8447,Waverley Rd Before Mountbatten Ave (8447),1,INS,0,44.701257,-63.548231
BS2207,8448,Waverley Rd Before Micmac Dr (8448),1,INS,0,44.694132,-63.547044
BS2209,8450,Waverley Rd After Boutiliers Ln (8450),1,INS,0,44.69558,-63.547471
BS2210,8451,Waverley Rd After Crest Dr (8451),1,INS,0,44.705102,-63.549211
BS2211,8452,Waverley Rd After Breeze Dr (8452),1,INS,0,44.708898,-63.548257
BS2212,8453,Waverley Rd Opposite Hemlock St (8453),0,INS,0,44.711494,-63.547419
BS2213,8454,Waverley Rd Before Civic 409 (8454),0,INS,0,44.714978,-63.545555
BS2214,8455,Waverley Rd After Twilight Ln (8455),1,INS,0,44.719926,-63.54507
BS2215,8456,Waverley Rd At Civic 730 (8456),1,INS,0,44.724583,-63.542126
BS2216,8457,Waverley Rd Before Montague Rd (8457),1,INS,0,44.72623,-63.541644
BS2219,8460,Braemar Dr After Braeside Ct (8460),0,INS,0,44.686309,-63.547189
BS222,6331,Cain St After Churchill Terr (6331),1,INS,0,44.743474,-63.465657
BS2221,8462,Waverley Rd After Mountbatten Ave (8462),0,INS,0,44.701682,-63.548283
BS2222,8463,Waverley Rd Before Applewood Ln (8463),0,INS,0,44.719157,-63.545459
BS2224,8465,Waverley Rd Before Montebello Dr (8465),1,INS,0,44.698238,-63.547583
BS2225,6825,Hammonds Plains Rd Before Lake Dr (6825),0,INS,0,44.718838,-63.68567
BS2226,6826,Hammonds Plains Rd Before Northwood Rd (6826),0,INS,0,44.722171,-63.823327
BS2227,6827,Hammonds Plains Rd Opposite Nottingham Dr (6827),0,INS,0,44.709611,-63.843962
BS2228,6828,Hammonds Plains Rd At Civic 1858 (6828),0,INS,0,44.733835,-63.771768
BS2229,6829,Hammonds Plains Rd After 1st Yankeetown Rd (6829),0,INS,0,44.727662,-63.816898
BS223,6332,Caldwell Rd After Cherrywood Dr (6332),1,INS,0,44.662603,-63.494574
BS2230,6830,Hammonds Plains Rd After Gatehouse Run (6830),0,INS,0,44.724619,-63.73711
BS2231,6831,Hammonds Plains Rd Before Rockcliffe Cr (6831),0,INS,0,44.71412,-63.834204
BS2232,6832,Harris Rd Before Curley Dr (6832),0,INS,0,44.680524,-63.545022
BS2233,6833,Harris Rd After Curley Dr (6833),0,INS,0,44.680362,-63.54473
BS2234,6834,Hartlen St After Main St (6834),1,INS,0,44.681721,-63.537354
BS2235,6835,Hartlen St After Tacoma Dr (6835),1,INS,1,44.681171,-63.53733
BS2236,6836,Hawthorne St After Prince Albert Rd (6836),1,INS,0,44.672908,-63.561227
BS2237,6837,Hawthorne St After Prince Albert Rd (6837),1,INS,0,44.673958,-63.562969
BS2238,6838,Hawthorne St Before Prince Albert Rd (6838),1,INS,0,44.673073,-63.561362
BS2239,6839,Hawthorne St Before Prince Albert Rd (6839),1,INS,0,44.674122,-63.563311
BS224,6333,Caldwell Rd After Cow Bay Rd (6333),1,INS,1,44.611203,-63.473041
BS2240,6843,Hebridean Dr Before Brackett Ct (6843),0,INS,0,44.57096,-63.564139
BS2241,6844,Herring Cove Rd Before Winchester Ave (6844),0,INS,0,44.634061,-63.619883
BS2242,6845,Herring Cove Rd After Spry Ave (6845),1,INS,0,44.61863,-63.615403
BS2243,6846,Herring Cove Rd Before Green Acres Rd (6846),0,INS,0,44.595818,-63.600743
BS2244,6847,Herring Cove Rd Opposite Fotherby Ave (6847),0,INS,0,44.588725,-63.593335
BS2245,6848,Herring Cove Rd After Highfield St (6848),1,INS,0,44.62544,-63.617077
BS2246,6849,Herring Cove Rd After Lynnett Rd (6849),1,INS,0,44.602525,-63.610068
BS2247,6850,Herring Cove Rd After Brighton Ave (6850),0,INS,0,44.630218,-63.618142
BS2248,6800,Herring Cove Rd After Bronson Ave (6800),0,INS,0,44.590974,-63.595602
BS2249,6852,Herring Cove Rd After Catamaran Rd (6852),1,INS,0,44.62,-63.616534
BS225,6334,Caldwell Rd After Himmelman Dr (6334),1,INS,0,44.60265,-63.466561
BS2250,6853,Herring Cove Rd Before Dentith Rd (6853),1,INS,0,44.613583,-63.616889
BS2251,6854,Herring Cove Rd After Civic 600 (6854),0,INS,0,44.5965,-63.601759
BS2252,6855,Herring Cove Rd Before Princeton Ave (6855),0,INS,0,44.592643,-63.597177
BS2253,6578,Downs Ave Before Milsom St (6578),0,INS,0,44.64182,-63.6365
BS2254,6579,Downsview Plaza Before Sackville Dr (6579),1,INS,1,44.77154,-63.69316
BS2255,6580,Duffus St After Barrington St (6580),1,INS,0,44.670551,-63.602062
BS2256,6581,Duffus St After Isleville St (6581),1,INS,0,44.666676,-63.607114
BS2257,6582,Duffus St After Novalea Dr (6582),1,INS,0,44.667771,-63.605683
BS2258,6583,Duffus St After Novalea Dr (6583),1,INS,1,44.667265,-63.606513
BS2259,6584,Duffus St Before Acadia St (6584),1,INS,0,44.668468,-63.604874
BS226,8127,Windmill Rd After Lyle St (8127),1,INS,0,44.667587,-63.580997
BS2260,6585,Duffus St At Agricola St (6585),1,INS,0,44.665834,-63.608527
BS2261,6586,Duffus St Before Albert St (6586),1,INS,0,44.669265,-63.603658
BS2262,6587,Duffus St Before Barrington St (6587),1,INS,1,44.670561,-63.601897
BS2263,6588,Duffus St Before Dartmouth Ave (6588),1,INS,0,44.669675,-63.60324
BS2266,6591,Dunbarton Ave After Caledonia Rd (6591),1,INS,0,44.693103,-63.534283
BS2267,6592,Dunbarton Ave Before Kincardine Dr (6592),1,INS,0,44.692466,-63.536746
BS2268,6593,Dunbrack St After Farnham Gate Rd (6593),1,INS,1,44.672935,-63.664175
BS2269,6594,Dunbrack St After Knightsridge Dr (6594),1,INS,0,44.670515,-63.662748
BS227,7145,Windmill Rd Before Mott St (7145),1,INS,0,44.667534,-63.578337
BS2270,6595,Dunbrack St After Lacewood Dr (6595),1,INS,0,44.663564,-63.654991
BS2271,6596,Dunbrack St After Langbrae Dr (6596),1,INS,1,44.669834,-63.66258
BS2272,6597,Dunbrack St After Main Ave (6597),1,INS,1,44.653118,-63.649959
BS2273,6598,Dunbrack St After Lincoln Cross (6598),1,INS,1,44.666413,-63.658736
BS2274,6599,Dunbrack St After Radcliffe Dr (6599),1,INS,1,44.665772,-63.658193
BS2275,7268,Mt Edward Rd After Spring Ave (7268),1,INS,1,44.68193,-63.521154
BS2276,6600,Dunbrack St After Wentworth Dr (6600),1,INS,0,44.677641,-63.663656
BS2277,8087,Purcells Cove Rd After Halls Rd (8087),1,INS,0,44.622733,-63.589329
BS2278,8088,Purcells Cove Rd After Halls Rd (8088),0,INS,0,44.62303,-63.589941
BS2279,8089,Purcells Cove Rd After Herring Cove Rd (8089),1,INS,0,44.637535,-63.619653
BS228,8886,Gary Martin Dr After Hammonds Plains Rd (8886),1,INS,0,44.725904,-63.703216
BS2280,8090,Purcells Cove Rd After Inverness Ave (8090),1,INS,1,44.628416,-63.607623
BS2281,8091,Purcells Cove Rd After Litchfield Cr (8091),0,INS,0,44.62318,-63.597959
BS2282,8092,Purcells Cove Rd After Wenlock Grv (8092),0,INS,0,44.623656,-63.594963
BS2283,6517,Cowie Hill Rd Before Limerick Rd (6517),0,INS,0,44.631686,-63.621594
BS2284,6518,Cranberry Cr At Civic 71 (6518),1,INS,0,44.68197,-63.501898
BS2285,7474,Main Rd After Hines Rd (7474),1,INS,0,44.625139,-63.513143
BS2286,7475,Main Rd Before Avenger Pl (7475),1,INS,0,44.628026,-63.517057
BS2287,7476,Pleasant St Before Old Ferry Rd (7476),1,INS,0,44.665491,-63.554571
BS2288,7477,Main Rd At Civic 1341 (7477),1,INS,1,44.616917,-63.500554
BS229,6549,Innovation Dr After Gary Martin Dr (6549),1,INS,0,44.723757,-63.703428
BS2290,7479,Pleasant St Before Cuisack St (7479),1,INS,0,44.658758,-63.551093
BS2291,7480,Pleasant St After Linden Lea (7480),1,INS,0,44.666802,-63.556976
BS2292,7481,Pleasant St At Dartmouth General (7481),1,INS,1,44.653617,-63.548457
BS2293,7482,Pleasant St After Mt Hope Centre (7482),1,INS,1,44.651743,-63.547467
BS2294,7483,Main Rd After Monster Ln (7483),0,INS,0,44.620154,-63.504789
BS2295,7484,Pleasant St After Belmont Ave (7484),1,INS,1,44.635829,-63.526767
BS2297,7486,Main Rd Before Bonaventure St (7486),0,INS,1,44.626505,-63.51481
BS2298,7487,Main Rd Opposite Monster Ln (7487),1,INS,0,44.620041,-63.504689
BS2299,7488,Pleasant St Before Everette St (7488),1,INS,1,44.644436,-63.540517
BS23,8920,Hwy 7 Before Martin Lake Dr (8920),0,INS,0,44.736561,-63.388281
BS2300,7490,Main Rd Before Hines Rd (7490),0,INS,0,44.625429,-63.513402
BS2301,7491,Main Rd Before Howard Ave (7491),0,INS,0,44.623288,-63.509877
BS2302,7492,Pleasant St Before Irving St (7492),1,INS,1,44.645992,-63.543372
BS2303,7493,Pleasant St Before Linden Lea (7493),1,INS,0,44.666739,-63.556773
BS2304,7494,Main Rd After Morris Ave (7494),0,INS,0,44.62164,-63.50779
BS2305,9035,Parkland Dr Opposite Civic 767 (9035),1,INS,0,44.679371,-63.678447
BS2306,9036,Parkland Dr Before Civic 680 (9036),1,INS,0,44.676858,-63.677992
BS2307,9037,Sackville Dr After Beaver Bank Rd (9037),1,INS,0,44.775551,-63.69514
BS2309,9039,Charles Rd Before Birchdale Ave (9039),0,INS,0,44.662582,-63.748756
BS2310,9040,Damascus Rd At Civic 141 (9040),1,INS,1,44.751101,-63.643638
BS2311,6488,Commodore Dr After Brownlow Ave (6488),1,INS,0,44.699965,-63.581813
BS2313,6490,Commodore Dr Before Brownlow Ave (6490),1,INS,0,44.699755,-63.581943
BS2315,6492,Connaught Ave After Chisholm Ave (6492),1,INS,1,44.658084,-63.618893
BS2316,6493,Connaught Ave After Regent Rd (6493),1,INS,1,44.655928,-63.617493
BS2317,6494,Connaught Ave After Third St (6494),1,INS,0,44.644778,-63.606152
BS2318,6495,Connaught Ave After Oak St (6495),1,INS,0,44.645742,-63.606303
BS2319,6496,Connaught Ave After Chester Ave (6496),1,INS,0,44.654894,-63.617169
BS232,6567,Innovation Dr Before Gary Martin Dr (6567),1,INS,0,44.723771,-63.703289
BS2320,6497,Connaught Ave Before Chester Ave (6497),1,INS,0,44.654879,-63.616888
BS2321,6498,Connaught Ave Before Roslyn Rd (6498),1,INS,1,44.652659,-63.615353
BS2322,6499,Connaught Ave After Chisholm Ave (6499),1,INS,1,44.65852,-63.618971
BS2323,6500,Connaught Ave Before Bayers Rd (6500),1,INS,0,44.652724,-63.615793
BS2331,6509,Cow Bay Rd Opposite Disciples Way (6509),1,INS,1,44.612157,-63.491653
BS2332,6510,Cow Bay Rd After Oceanlea Dr (6510),1,INS,1,44.611618,-63.476088
BS2333,6511,Cow Bay Rd Before Briarwood Dr (6511),1,INS,1,44.611845,-63.487439
BS2334,6512,Cow Bay Rd Before Garrison Dr (6512),1,INS,0,44.611248,-63.480177
BS2335,6513,Cow Bay Rd Before Yorks Ln (6513),1,INS,1,44.61087,-63.484749
BS2336,6514,Cowie Hill Rd Before Margate Dr (6514),1,INS,0,44.632244,-63.619656
BS2337,6515,Cowie Hill Rd After Limerick Rd (6515),1,INS,1,44.631553,-63.621661
BS2338,6516,Cowie Hill Rd After Margate Dr (6516),1,INS,0,44.632144,-63.619965
BS2339,6274,Bedford Hwy Before Glenmont Ave (6274),0,INS,0,44.709498,-63.668726
BS234,8295,South St After South Park St (8295),1,INS,0,44.63846,-63.576351
BS2340,6275,Bedford Hwy Before Kearney Lake Rd (6275),0,INS,0,44.682734,-63.660822
BS2341,6276,Bedford Hwy At Kent Ave (6276),0,INS,0,44.69073,-63.659923
BS2342,6277,Bedford Hwy Before Lindsay Hill (6277),0,INS,0,44.721537,-63.671423
BS2343,6278,Bedford Hwy Before Sullivans Hill (6278),1,INS,0,44.723126,-63.670379
BS2344,6279,Bedford Hwy After Torrington Dr (6279),1,INS,1,44.68,-63.653827
BS2345,6280,Bedford Hwy Before Valley Rd (6280),1,INS,0,44.717189,-63.677307
BS2346,6281,Bedford Hwy After Rocky Lake Dr (6281),1,INS,1,44.73536,-63.654913
BS2347,6282,Bedford Hwy Before Hatchery Ln (6282),0,INS,0,44.72892,-63.66327
BS2348,6283,Bedford Hwy Before Fourth St (6283),1,INS,0,44.723797,-63.669878
BS2349,6284,Bedford Hwy Opposite Glenmont Ave (6284),0,INS,0,44.70951,-63.668652
BS235,8296,South St After Robie St (8296),1,INS,1,44.636672,-63.584047
BS2350,6285,Bedford Hwy After Hatchery Ln (6285),1,INS,0,44.728837,-63.663516
BS2351,6286,Bedford Hwy Before Seton Rd (6286),1,INS,0,44.67034,-63.641362
BS2352,6287,Bedford Hwy After Charlotte Ln (6287),1,INS,1,44.696601,-63.660694
BS2353,6986,Joseph Howe Dr Before Scot St (6986),1,INS,0,44.655666,-63.629682
BS2357,6990,John Stewart Dr After Inglewood Cr (6990),1,INS,0,44.680461,-63.482598
BS2358,6991,John Stewart Dr After Auburn Dr (6991),1,INS,0,44.685927,-63.485823
BS2359,6992,John Stewart Dr After Tamara Dr (6992),1,INS,0,44.681787,-63.483443
BS236,8297,South St Before Robie St (8297),1,INS,0,44.636853,-63.583509
BS2360,6993,John Stewart Dr Before Tamara Dr (6993),0,INS,0,44.682097,-63.483532
BS2361,6994,John Stewart Dr After Halo Ln (6994),0,INS,0,44.678178,-63.480347
BS2362,7495,Main Rd Before Myers Ln (7495),1,INS,0,44.614353,-63.497274
BS2363,7496,Pleasant St Before Newcastle St (7496),1,INS,0,44.662912,-63.553664
BS2364,7497,Main Rd At Civic 1491 (7497),1,INS,0,44.612012,-63.494944
BS2365,7498,Pleasant St Before Shirley St (7498),1,INS,0,44.645786,-63.543362
BS2366,7499,Pleasant St Before Hwy 111 (7499),1,INS,0,44.647251,-63.544744
BS2367,9041,Damascus Rd At Civic 150 (9041),1,INS,0,44.750526,-63.644845
BS237,8298,South St Before I.W.K Hospital (8298),1,INS,1,44.637265,-63.581839
BS2374,6246,Bedford Hwy After Kearney Lake Rd (6246),1,INS,1,44.681127,-63.658443
BS2375,6247,Bedford Hwy After Cresthaven Dr (6247),0,INS,0,44.687295,-63.659044
BS2376,6248,Bedford Hwy At Dakin Dr (6248),0,INS,0,44.686542,-63.659325
BS2377,6249,Bedford Hwy Before Spring St (6249),1,INS,1,44.727031,-63.665838
BS2378,6250,Bedford Hwy Before Flamingo Dr (6250),0,INS,0,44.674955,-63.647209
BS2379,6251,Bedford Hwy After Flamingo Dr (6251),1,INS,1,44.674628,-63.647042
BS238,8299,South St Before Queen St (8299),1,INS,1,44.638989,-63.57427
BS2380,6252,Bedford Hwy After Forest Hill Dr (6252),1,INS,0,44.67675,-63.648827
BS2381,6253,Bedford Hwy After Moirs Mill Rd (6253),1,INS,1,44.713624,-63.677284
BS2382,6254,Bedford Hwy After Hammonds Plains Rd (6254),1,INS,1,44.715814,-63.677978
BS2383,6255,Bedford Hwy Before Hammonds Plains Rd (6255),1,INS,1,44.716073,-63.678296
BS2384,6256,Bedford Hwy After Kearney Lake Rd (6256),0,INS,0,44.683117,-63.660931
BS2385,6257,Bedford Hwy After Meadowbrook Dr (6257),1,INS,1,44.724849,-63.669144
BS2386,6258,Bedford Hwy At Millview Ave (6258),0,INS,1,44.708444,-63.666891
BS2387,6259,Bedford Hwy After Nelsons Landing Blvd (6259),1,INS,1,44.712936,-63.675184
BS2388,6260,Bedford Hwy After Oakmount Dr (6260),0,INS,0,44.739611,-63.654428
BS2389,6261,Bedford Hwy Before Meadowbrook Dr (6261),1,INS,1,44.725162,-63.668451
