sample_date,sample_time,sample_year,location_id,location,analyte,sample_fraction,result_unit,result_value,guideline_unit,guideline_threshold,guideline_direction,row_class,is_evaluated,is_pass,is_non_detect,is_censored_above
2021-08-31,12:00,2021,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,314.000000,ug/l,300.000,maximum,evaluated,1,0,0,
2021-10-13,14:00,2021,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,387.000000,ug/l,300.000,maximum,evaluated,1,0,0,
2021-12-07,13:00,2021,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,308.000000,ug/l,300.000,maximum,evaluated,1,0,0,
2022-05-02,13:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,150.000000,ug/l,300.000,maximum,evaluated,1,1,0,
2022-09-07,11:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,190.000000,ug/l,300.000,maximum,evaluated,1,1,0,
2022-11-08,12:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,288.000000,ug/l,300.000,maximum,evaluated,1,1,0,
2022-12-15,13:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,247.000000,ug/l,300.000,maximum,evaluated,1,1,0,
2023-04-25,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,160.000000,ug/l,300.000,maximum,evaluated,1,1,0,
2023-08-03,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,377.000000,ug/l,300.000,maximum,evaluated,1,0,0,
2023-09-21,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,459.000000,ug/l,300.000,maximum,evaluated,1,0,0,
2023-11-21,13:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,387.000000,ug/l,300.000,maximum,evaluated,1,0,0,
2024-05-16,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,177.000000,ug/l,300.000,maximum,evaluated,1,1,0,
2024-08-20,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,212.000000,ug/l,300.000,maximum,evaluated,1,1,0,
2024-10-02,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,264.000000,ug/l,300.000,maximum,evaluated,1,1,0,
2024-11-14,13:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Iron,Total,ug/l,270.000000,ug/l,300.000,maximum,evaluated,1,1,0,
2020-09-17,11:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2020-11-19,14:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2022-05-02,13:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2022-09-07,11:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2022-11-08,12:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2022-12-15,13:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2023-04-25,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2023-08-03,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2023-09-21,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2023-11-21,13:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2024-05-16,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2024-08-20,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2024-10-02,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2024-11-14,13:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2019-08-21,10:30,2019,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2019-09-20,11:00,2019,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2019-10-16,11:00,2019,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2019-12-13,12:00,2019,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2020-05-06,13:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2020-07-07,12:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2020-09-17,11:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2020-11-19,14:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2021-07-06,11:00,2021,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2021-08-31,12:00,2021,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2021-10-13,14:00,2021,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2021-12-07,13:00,2021,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2022-05-02,13:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2022-09-07,11:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2022-11-08,12:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2022-12-15,13:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2023-04-25,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2023-08-03,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2023-09-21,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2023-11-21,13:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2024-05-16,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2024-08-20,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2024-10-02,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2024-11-14,13:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Molybdenum,Total,ug/l,2.000000,ug/l,73.000,maximum,evaluated,1,1,1,0
2020-09-17,11:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2020-11-19,14:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2022-05-02,13:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2022-09-07,11:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2022-11-08,12:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2022-12-15,13:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2023-04-25,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2023-08-03,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2023-09-21,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2023-11-21,13:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2024-05-16,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2024-08-20,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2024-10-02,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2024-11-14,13:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2003-07-10,12:00,2003,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2003-07-29,11:00,2003,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2003-11-28,10:00,2003,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2004-06-22,10:00,2004,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2004-09-29,07:00,2004,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2004-12-09,10:00,2004,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2004-12-09,11:00,2004,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2005-04-27,11:00,2005,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2005-07-05,11:00,2005,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2005-11-03,11:00,2005,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2005-11-29,11:00,2005,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2006-07-05,10:00,2006,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2007-05-23,11:00,2007,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2007-07-26,11:00,2007,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2007-12-20,11:00,2007,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2008-04-29,12:00,2008,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2008-10-07,11:00,2008,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2008-11-13,12:00,2008,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2009-05-14,12:00,2009,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2009-07-08,12:00,2009,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2009-11-18,13:00,2009,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2009-12-01,14:00,2009,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2010-04-15,11:00,2010,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2010-08-05,13:00,2010,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2010-11-02,12:00,2010,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2010-12-07,12:40,2010,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2011-05-30,13:25,2011,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2011-09-19,13:05,2011,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2011-10-24,11:25,2011,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2011-12-05,11:35,2011,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2012-04-12,11:45,2012,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2012-06-19,11:25,2012,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2012-09-26,12:00,2012,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2012-11-14,12:00,2012,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2012-12-18,12:25,2012,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2013-05-15,11:00,2013,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2013-08-13,12:00,2013,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2013-11-06,11:00,2013,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2013-12-03,10:00,2013,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2014-06-03,12:00,2014,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2014-08-07,11:00,2014,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2014-10-31,11:00,2014,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2014-12-02,11:00,2014,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2015-05-14,11:00,2015,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2015-09-08,11:00,2015,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2015-11-12,12:00,2015,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2015-12-10,12:00,2015,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2016-06-06,12:00,2016,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2016-09-01,10:00,2016,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2016-10-27,11:00,2016,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2016-12-21,14:00,2016,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2017-05-29,11:00,2017,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2017-08-24,12:00,2017,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2017-10-18,12:00,2017,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2017-12-15,12:00,2017,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2018-05-24,13:00,2018,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2018-09-25,11:00,2018,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2018-10-23,13:00,2018,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2018-12-07,13:00,2018,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2019-08-21,10:30,2019,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2019-09-20,11:00,2019,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2019-10-16,11:00,2019,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2019-12-13,12:00,2019,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2020-05-06,13:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2020-07-07,12:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2020-09-17,11:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2020-11-19,14:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2021-07-06,11:00,2021,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2021-08-31,12:00,2021,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2021-10-13,14:00,2021,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2021-12-07,13:00,2021,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2022-05-02,13:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2022-09-07,11:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2022-11-08,12:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2022-12-15,13:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2023-04-25,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2023-08-03,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2023-09-21,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2023-11-21,13:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2024-05-16,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2024-08-20,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2024-10-02,12:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2024-11-14,13:00,2024,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Selenium,Total,ug/l,2.000000,ug/l,1.000,maximum,evaluated,1,1,1,1
2020-09-17,11:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Silver,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2020-11-19,14:00,2020,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Silver,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2022-05-02,13:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Silver,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2022-09-07,11:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Silver,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2022-11-08,12:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Silver,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2022-12-15,13:00,2022,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Silver,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2023-04-25,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Silver,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2023-08-03,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Silver,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
2023-09-21,12:00,2023,NS01ED9111,Shelburne River at Pollard's Falls Bridge,Silver,Dissolved,ug/l,,,,,wrong_fraction,0,,1,
