object_id,fiscal_year,fiscal_year_start,nsbi_sector,nsbi_county,county_is_geographic,deal_type,account_name,place_name,postalcode,nsbi_financial_contribution,has_contribution,latitude,longitude,is_mappable,in_ns_bounds
168,2018-2019,2018,Oceans Technology,Halifax,1,Export Growth Program,Dominion Diving Limited,Dartmouth,B2Y2W1,8650.00,1,44.667535,-63.56358,1,1
169,2018-2019,2018,Film Production,Lunenburg,1,Export Growth Program,Festina Lente Productions Inc.,Chester,B0J1J0,900.00,1,44.560562,-64.225079,1,1
170,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Focal Research Consultants Limited,Halifax,B3L2C2,8629.00,1,44.653612,-63.627898,1,1
171,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Harbr Inc.,Halifax,B3J3K5,15000.00,1,44.644489,-63.572554,1,1
172,2018-2019,2018,Oceans Technology,Halifax,1,Export Growth Program,Leeway Yachts Ltd.,Dartmouth,B2Y4T5,2367.00,1,44.661861,-63.556475,1,1
173,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,NS Sports Media Pros Ltd,Halifax,B3S0B9,7125.00,1,44.658753,-63.6851302,1,1
174,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Prosaris Consulting Ltd.,Hammonds Plains,B4B1P4,10452.00,1,44.731435,-63.756573,1,1
175,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,QRA Corp,Halifax,B3K5L2,4425.00,1,44.659309,-63.602819,1,1
176,2018-2019,2018,Fish & Seafood Processing,Digby,1,Export Growth Program,Riverside Lobster International Inc,Meteghan,B0W2J0,4535.00,1,44.158134,-66.258852,1,1
177,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,SalesRight Technologies Inc,Halifax,B3J3K5,2650.00,1,44.644489,-63.572554,1,1
178,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Peer Ledger Inc,Halifax,B3H4P3,12118.00,1,44.63221,-63.572337,1,1
179,2018-2019,2018,Oceans Technology,Halifax,1,Export Growth Program,Acoubit Communications,Dartmouth,B2Y2W1,1390.00,1,44.667535,-63.56358,1,1
180,2018-2019,2018,Agri-food,Cape Breton,1,Export Growth Program,Classic Fine Foods,Edwardsville,B2A4S6,1790.00,1,46.15678026,-60.22160264,1,1
181,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Site 2020 Inc.,Dartmouth,B3B1L3,10025.00,1,44.704755,-63.595664,1,1
182,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Meghan Martin Incorporated,Dartmouth,B3A2L3,10800.00,1,44.674896,-63.563871,1,1
183,2018-2019,2018,Energy,Halifax,1,Export Growth Program,MRE Industries Limited,Dartmouth,B3B1N7,520.00,1,44.716471,-63.601539,1,1
184,2018-2019,2018,Oceans Technology,Halifax,1,Export Growth Program,Nova Graphene,Dartmouth,B2Y4T5,6038.00,1,44.661861,-63.556475,1,1
185,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,PeopleCan Training & Development,Lower Sackville,B4C2S3,829.00,1,44.76785324,-63.68483351,1,1
186,2018-2019,2018,Business Services,Antigonish,1,Export Growth Program,Spark Engagement Inc,Antigonish,B2G2L2,12941.00,1,45.654903,-61.944846,1,1
187,2018-2019,2018,Fish & Seafood Processing,Halifax,1,Export Growth Program,World Link Food Distributors Inc,Enfield,B2T1K3,14125.00,1,44.8796973,-63.52380855,1,1
188,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,CacheFlo Inc.,Halifax,B3J3J8,6687.00,1,44.65095794,-63.57894264,1,1
189,2018-2019,2018,Agri-food,Halifax,1,Export Growth Program,Cove Kombucha,Halifax,B3J2J9,1500.00,1,44.640981,-63.576924,1,1
190,2018-2019,2018,Advanced Manufacturing,Halifax,1,Export Growth Program,Dormie Golf Workshop Inc.,Halifax,B3K2Y3,13800.00,1,44.660963,-63.590301,1,1
191,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Guild Software Inc,Bedford,B4A1E6,3290.00,1,44.731599,-63.657959,1,1
192,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Nodalblock Canada Holdings Inc.,Halifax,B3J3N2,7100.00,1,44.65201157,-63.57606155,1,1
193,2018-2019,2018,Engineering & Professional,Halifax,1,Export Growth Program,Novate Systems Inc.,Dartmouth,B3B1P7,4213.00,1,44.70527104,-63.61637086,1,1
194,2018-2019,2018,Life Sciences,Halifax,1,Export Growth Program,Panag Pharma Inc.,Halifax,B3J3R7,1621.00,1,44.65208895,-63.57614729,1,1
195,2018-2019,2018,Business Services,Digby,1,Export Growth Program,Stratigro Business Consulting,Meteghan,B0W2J0,1000.00,1,44.158134,-66.258852,1,1
196,2018-2019,2018,ICT (includes Digital Media),Cape Breton,1,Export Growth Program,Ubique Networks Inc,Sydney,B1P1J7,12975.00,1,46.14157268,-60.19367434,1,1
197,2018-2019,2018,Film Production,Halifax,1,Export Growth Program,Clerisy Management Group Limited,Dartmouth,B3B1W9,7352.00,1,44.69696,-63.579685,1,1
198,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Dadavan Systems Inc,Waverley,B2R1R7,710.00,1,44.78239155,-63.60008607,1,1
199,2018-2019,2018,Oceans Technology,Halifax,1,Export Growth Program,Dominion Diving Limited,Dartmouth,B2Y2W1,4200.00,1,44.667535,-63.56358,1,1
200,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,East Coast Varsity,Dartmouth,B2W6L4,7185.00,1,44.670365,-63.532147,1,1
201,2018-2019,2018,Agri-food,Halifax,1,Export Growth Program,Hivetronics Limited,Dartmouth,B2W4Z3,450.00,1,44.686741,-63.503976,1,1
202,2018-2019,2018,Oceans Technology,Halifax,1,Export Growth Program,MetOcean Telematics Limited,Dartmouth,B3B1R9,25000.00,1,44.699403,-63.595049,1,1
203,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,More In Store Marketing Solutions Inc,Fall River,B2T1J6,605.00,1,44.805489,-63.599837,1,1
204,2018-2019,2018,Aerospace & Defence,Halifax,1,Export Growth Program,NewAE Technology Inc.,Halifax,B3H2R8,7465.00,1,44.637045,-63.572766,1,1
205,2018-2019,2018,Energy,Halifax,1,Export Growth Program,Novonix Battery Testing Services Inc,Bedford,B4B1H1,16572.00,1,44.722456,-63.710231,1,1
206,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,RIMOT.IO Inc,Dartmouth,B2Y4M9,10999.00,1,44.660305,-63.542698,1,1
207,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,SolutionInc Ltd,Halifax,B3K1T2,5255.00,1,44.658385,-63.595928,1,1
208,2018-2019,2018,Agri-food,Cumberland,1,Export Growth Program,Chase's Lobster Pound Ltd,Port Howe,B0K1K0,14000.00,1,45.810472,-63.849946,1,1
209,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Eyeread Inc.,Dartmouth,B3B1E8,11275.00,1,44.694128,-63.613528,1,1
210,2018-2019,2018,Oceans Technology,Halifax,1,Export Growth Program,Sedna Tech,Dartmouth,B2Y2W1,6000.00,1,44.667535,-63.56358,1,1
211,2018-2019,2018,Oceans Technology,Halifax,1,Export Growth Program,Survival Systems Ltd,Dartmouth,B2Y4W6,5319.00,1,44.6562,-63.539046,1,1
212,2018-2019,2018,Film Production,Halifax,1,Export Growth Program,Two East Productions Inc.,Chester,B0J1J0,647.00,1,44.560562,-64.225079,1,1
213,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Deep Vision Inc,Dartmouth,B2Y4P5,2967.00,1,44.665864,-63.569266,1,1
214,2018-2019,2018,Life Sciences,Halifax,1,Export Growth Program,DGI Clinical Inc.,Halifax,B3J2E3,2092.00,1,44.646813,-63.576047,1,1
215,2018-2019,2018,Advanced Manufacturing,Halifax,1,Export Growth Program,Du Nord Skin Care,Ketch Harbour,B3V1K6,7981.00,1,44.486785,-63.543553,1,1
216,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,GeoNavo Positioning Systems Inc,Hammonds Plains,B4B2B8,10700.00,1,44.734087,-63.800164,1,1
217,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Halifax Language Institute of Canada,Halifax,B3J3M7,14976.00,1,44.642749,-63.577974,1,1
218,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Meghan Martin Incorporated,Dartmouth,B3A2L3,4167.00,1,44.674896,-63.563871,1,1
219,2018-2019,2018,Oceans Technology,Halifax,1,Export Growth Program,Nova Graphene,Dartmouth,B2Y4T5,8925.00,1,44.661861,-63.556475,1,1
220,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Proven Marketing for Lawyers Inc.,Halifax,B3H4K6,500.00,1,44.637258,-63.578788,1,1
221,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Sassy Solutions Consulting Limited,Halifax,B3M3C8,970.00,1,44.657547,-63.652605,1,1
222,2018-2019,2018,Advanced Manufacturing,Halifax,1,Export Growth Program,Sealand Building Group Inc,Halifax,B4B1G2,8875.00,1,44.724533,-63.741086,1,1
223,2018-2019,2018,ICT (includes Digital Media),Cape Breton,1,Export Growth Program,Securicy Data Solutions Ltd,Sydney,B1P1C6,9924.00,1,46.13911828,-60.19501343,1,1
224,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Trip Ninja,Halifax,B3J2V1,6039.00,1,44.648416,-63.645986,1,1
225,2018-2019,2018,Advanced Manufacturing,Yarmouth,1,Export Growth Program,Tri-Star Industries Limited,Yarmouth,B5A4B4,6600.00,1,43.842674,-66.118319,1,1
226,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Uprise Consulting,Halifax,B3L4T7,4118.00,1,44.653673,-63.631058,1,1
227,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,USP-LAB N.A. Ltd.,Halifax,B3J3K5,2475.00,1,44.644489,-63.572554,1,1
228,2018-2019,2018,Fish & Seafood Processing,Shelburne,1,Export Growth Program,AC Live Lobster Inc,Clarks Harbour,B0W1P0,15000.00,1,43.462969,-65.650454,1,1
229,2018-2019,2018,Life Sciences,Halifax,1,Export Growth Program,Beta Glucan Company of Canada Inc.,Halifax,B3H4N3,2300.00,1,44.629216,-63.578083,1,1
230,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,CacheFlo Inc.,Halifax,B3J3J8,2900.00,1,44.65095794,-63.57894264,1,1
231,2018-2019,2018,Energy,Halifax,1,Export Growth Program,CarbonCure Technologies Inc,Dartmouth,B3B1R6,13500.00,1,44.704092,-63.597081,1,1
232,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Current Studios Inc,Halifax,B3J3X8,3000.00,1,44.64669,-63.576767,1,1
233,2018-2019,2018,Agri-food,Halifax,1,Export Growth Program,Giffin Technologies Inc.,Halifax,B3N1X9,901.00,1,44.645863,-63.628608,1,1
234,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Huminah Huminah Animation,Dartmouth,B2Y3P2,15000.00,1,44.669345,-63.562672,1,1
235,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Oyster Promo Inc,Halifax,B3H3X9,2000.00,1,44.630259,-63.587154,1,1
236,2019-2020,2019,Agri-food,Digby,1,PIVP,Basil Kings Farm Inc.,Salmon River,B5A 5B2,15000.00,1,44.051386,-66.161256,1,1
237,2018-2019,2018,Film Production,Lunenburg,1,Export Growth Program,Picture Plant Ltd.,Bridgewater,B0J2C0,7787.00,1,44.37635,-64.309889,1,1
238,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Strongest Families Institute,Lower Sackville,B4C4E6,5588.00,1,44.7606098,-63.65843038,1,1
239,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,The Instratify Group Inc.,Halifax,B3J4A2,3250.00,1,44.642783,-63.577842,1,1
240,2018-2019,2018,Advanced Manufacturing,Cumberland,1,Export Growth Program,Access Labels,Amherst,B4H4E2,1879.00,1,45.777062,-63.89274,1,1
241,2018-2019,2018,ICT (includes Digital Media),Kings,1,Export Growth Program,FoodByte Inc,Wolfville,B4P2R6,4320.00,1,45.0890494,-64.36820119,1,1
242,2018-2019,2018,Transportation & Logistics,Halifax,1,Export Growth Program,Iron Apple,Dartmouth,B3B1V2,12100.00,1,44.692403,-63.588236,1,1
243,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,SailTimer Inc.,Tantallon,B3Z2R9,10343.00,1,44.644713,-63.911447,1,1
244,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Skyline (Refer to Orgrimmar Tech. Inc.),Dartmouth,B2Y1E1,4847.00,1,44.6699,-63.564563,1,1
245,2018-2019,2018,Oceans Technology,Halifax,1,Export Growth Program,Survival Systems Training Limited,Dartmouth,B2Y4K9,13425.00,1,44.655836,-63.542555,1,1
246,2018-2019,2018,Advanced Manufacturing,Halifax,1,Export Growth Program,Ultra Electronics Maritime Systems,Dartmouth,B2Y4N2,14995.00,1,44.649583,-63.545652,1,1
247,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,East Coast School of Languages (ECSL),Halifax,B3J1V6,4780.00,1,44.646015,-63.571891,1,1
248,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Nodalblock Canada Holdings Inc.,Halifax,B3J3N2,5400.00,1,44.65201157,-63.57606155,1,1
249,2018-2019,2018,Film Production,Halifax,1,Export Growth Program,Pictou Twist Pictures Inc,Halifax,B3J1J7,5725.00,1,44.645217,-63.573178,1,1
250,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Proven Marketing for Lawyers Inc.,Halifax,B3H4K6,995.00,1,44.637258,-63.578788,1,1
251,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Shift,Head Of St Margarets Bay,B3Z1X8,1633.00,1,44.680846,-63.919943,1,1
252,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,SolutionInc Ltd,Halifax,B3K1T2,1000.00,1,44.658385,-63.595928,1,1
253,2018-2019,2018,Fish & Seafood Processing,Victoria,1,Export Growth Program,Victoria Co-Operative Fisheries Ltd,Neils Harbour,B0C1N0,5675.00,1,46.762745,-60.343878,1,1
254,2018-2019,2018,Life Sciences,Halifax,1,Export Growth Program,Athletigen Technologies Inc,Halifax,B3J1G1,11925.00,1,44.64341829,-63.57539255,1,1
255,2018-2019,2018,Agri-food,Halifax,1,Export Growth Program,Chocolate Hackers,Halifax,B3K2H7,2285.00,1,44.665088,-63.604915,1,1
256,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Dugo Systems Inc,Halifax,B3J3K5,7600.00,1,44.644489,-63.572554,1,1
257,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Fit First Holdings Inc.,Dartmouth,B3B1X2,6775.00,1,44.710189,-63.595848,1,1
258,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Journeyman Film Company Ltd.,Dartmouth,B2Y2S6,10375.00,1,44.666248,-63.566107,1,1
259,2018-2019,2018,Oceans Technology,Halifax,1,Export Growth Program,Survival Systems Ltd,Dartmouth,B2Y4W6,3808.00,1,44.6562,-63.539046,1,1
260,2018-2019,2018,Agri-food,Kings,1,Export Growth Program,TapRoot Fibre Lab Inc,Port Williams,B0P1T0,2050.00,1,45.159695,-64.362715,1,1
261,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Densitas Inc,Halifax,B3H3Z1,7499.00,1,44.637136,-63.59645,1,1
262,2018-2019,2018,Fish & Seafood Processing,Yarmouth,1,Export Growth Program,Eel Lake Oyster Farm,Ste-Anne-Du-Ruisseau,B0W2X0,2400.00,1,43.81874,-65.951742,1,1
263,2018-2019,2018,Advanced Manufacturing,Pictou,1,Export Growth Program,MacGregors Industrial Group,New Glasgow,B2H5C7,2309.00,1,45.586891,-62.643478,1,1
264,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Pivotal Coaching,Halifax,B3K1G7,4845.00,1,44.653612,-63.588554,1,1
265,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Raised Performance Media Inc.,Halifax,B3J2A4,11325.00,1,44.647278,-63.574131,1,1
266,2018-2019,2018,Film Production,Halifax,1,Export Growth Program,Arcadia Entertainment Inc.,Halifax,B3L1A9,7698.00,1,44.644087,-63.601752,1,1
267,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Boondoc Technologies Inc (The Rounds),Halifax,B3K4X5,10687.00,1,44.662185,-63.611268,1,1
268,2018-2019,2018,Advanced Manufacturing,Kings,1,Export Growth Program,Burnt Out Solutions Inc,New Minas,B4N3N2,17100.00,1,45.068558,-64.453388,1,1
269,2018-2019,2018,Agri-food,Halifax,1,Export Growth Program,Cove Kombucha,Halifax,B3J2J9,3350.00,1,44.640981,-63.576924,1,1
270,2019-2020,2019,Business Services,Halifax,1,EGP,Dillon Consulting Ltd.,Halifax,B3S 1B3,3089.00,1,44.6423613,-63.665839,1,1
271,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,EcoAdvisors Inc,Halifax,B3H3K6,17475.00,1,44.6435245,-63.590845,1,1
272,2018-2019,2018,Engineering & Professional,Halifax,1,Export Growth Program,Stantec,Dartmouth,B3A0A4,12784.00,1,44.689132,-63.561484,1,1
273,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,The Instratify Group Inc.,Halifax,B3J4A2,2500.00,1,44.642783,-63.577842,1,1
274,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Cartoon Conrad Productions Inc,Beaver Bank,B4G1C5,2855.00,1,44.853799,-63.691467,1,1
275,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Cartoon Conrad Productions Inc,Beaver Bank,B4G1C5,1400.00,1,44.853799,-63.691467,1,1
276,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Dillon Consulting Ltd,Halifax,B3S1B3,4335.00,1,44.637971,-63.663711,1,1
277,2018-2019,2018,Fish & Seafood Processing,Hants,1,Export Growth Program,McGlone Sales and Consulting,Windsor,B0N2T0,2275.00,1,44.819594,-64.318054,1,1
278,2018-2019,2018,Energy,Halifax,1,Export Growth Program,Novonix Battery Testing Services Inc,Bedford,B4B1H1,5475.00,1,44.722456,-63.710231,1,1
279,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Sassy Solutions Consulting Limited,Halifax,B3M3C8,1665.00,1,44.657547,-63.652605,1,1
280,2018-2019,2018,Business Services,Pictou,1,Export Growth Program,Stright-MacKay Ltd,New Glasgow,B2H5E1,2265.00,1,45.604452,-62.638714,1,1
281,2018-2019,2018,Advanced Manufacturing,Lunenburg,1,Export Growth Program,AGL Group Holding Limited,Bridgewater,B0J2C0,1609.00,1,44.37635,-64.309889,1,1
282,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,Arrivals + Departures Communications Limited,Halifax,B3J1S9,3445.00,1,44.652261,-63.576866,1,1
283,2018-2019,2018,ICT (includes Digital Media),Cape Breton,1,Export Growth Program,Breton SmarTek Inc,Sydney,B1P6H1,3737.00,1,46.083532,-60.224927,1,1
284,2018-2019,2018,Agri-food,Halifax,1,Export Growth Program,Chocolate Hackers,Halifax,B3K2H7,2430.00,1,44.665088,-63.604915,1,1
285,2018-2019,2018,Advanced Manufacturing,Halifax,1,Export Growth Program,DynaGen Technologies Incorporated,Dartmouth,B3B1W8,9050.00,1,44.70058,-63.579683,1,1
286,2018-2019,2018,Energy,Halifax,1,Export Growth Program,Eosense Inc,Dartmouth,B3B1E8,6780.00,1,44.694128,-63.613528,1,1
287,2018-2019,2018,Advanced Manufacturing,Halifax,1,Export Growth Program,Fossil Power Systems Inc.,Beaver Bank,B4G1E2,6700.00,1,44.870831,-63.68541,1,1
288,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,InterTalk Critical Information Systems Inc,Dartmouth,B3B1J4,5284.00,1,44.704132,-63.611144,1,1
289,2018-2019,2018,ICT (includes Digital Media),Cape Breton,1,Export Growth Program,LearnCorp International,Sydney,B1P6L2,13500.00,1,46.14367,-60.19332,1,1
290,2018-2019,2018,Business Services,Victoria,1,Export Growth Program,Sailing CBI Inc,Baddeck,B0E1B0,4618.00,1,46.073988,-60.8321268,1,1
291,2018-2019,2018,Film Production,Colchester,1,Export Growth Program,Bad Fem Productions Inc.,Truro,B2N1C1,3417.00,1,45.363579,-63.29626,1,1
292,2018-2019,2018,ICT (includes Digital Media),Kings,1,Export Growth Program,Colibri Software,Wolfville,B4P2R6,1483.00,1,45.0890494,-64.36820119,1,1
293,2018-2019,2018,Film Production,Lunenburg,1,Export Growth Program,Festina Lente Productions Inc.,Chester,B0J1J0,3285.00,1,44.560562,-64.225079,1,1
294,2018-2019,2018,Advanced Manufacturing,Halifax,1,Export Growth Program,Halifax Glassworks Limited,Halifax,B3J1M4,1800.00,1,44.648963,-63.572203,1,1
295,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Modest Tree Media Inc,Halifax,B3K2R6,7250.00,1,44.665253,-63.613967,1,1
296,2018-2019,2018,Business Services,Halifax,1,Export Growth Program,SEG Consulting Inc.,Halifax,B3J3J8,2312.00,1,44.65095794,-63.57894264,1,1
297,2018-2019,2018,Film Production,Halifax,1,Export Growth Program,Shut Up & Colour Pictures Inc,Halifax,B3K1P6,13796.00,1,44.658346,-63.592883,1,1
298,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,SolutionInc Ltd,Halifax,B3K1T2,4750.00,1,44.658385,-63.595928,1,1
299,2018-2019,2018,ICT (includes Digital Media),Halifax,1,Export Growth Program,Swept Technologies Inc.,Halifax,B3J0A7,5800.00,1,44.6450065,-63.5746568,1,1
