county,waterbody,waterbody_type,species,stocking_year,stocking_events,fish_released,avg_length_cm,avg_weight_g
Yarmouth,BIRD,Lake,Brook Trout,2002,1,700,20.0,100.0
Yarmouth,BIRD,Lake,Brook Trout,2004,1,1000,22.0,125.0
Yarmouth,BIRD,Lake,Brook Trout,2005,2,929,22.5,125.0
Yarmouth,BIRD,Lake,Brook Trout,2006,1,700,25.0,100.0
Yarmouth,BIRD,Lake,Brook Trout,2008,1,800,20.0,100.0
Yarmouth,BOWER,Lake,Brook Trout,1976,1,900,20.0,101.0
Yarmouth,BOWER,Lake,Brook Trout,1977,2,2970,18.45,76.0
Yarmouth,BOWER,Lake,Brook Trout,1978,1,1392,15.6,65.0
Yarmouth,BOWER,Lake,Brook Trout,1979,1,1458,15.0,37.0
Yarmouth,BOWER,Lake,Brook Trout,1980,1,1998,12.5,22.0
Yarmouth,BOWER,Lake,Brook Trout,1981,1,750,10.8,20.0
Yarmouth,BOWER,Lake,Brook Trout,1983,2,2213,17.4,80.0
Yarmouth,BOWER,Lake,Brook Trout,1987,1,1500,12.7,23.0
Yarmouth,BOWER,Lake,Brook Trout,1988,1,1500,14.0,30.0
Yarmouth,BOWER,Lake,Brook Trout,1989,1,2000,12.7,23.0
Yarmouth,BOWER,Lake,Brook Trout,1990,1,2500,9.0,9.0
Yarmouth,BOWER,Lake,Brook Trout,1991,1,3000,12.0,18.0
Yarmouth,BOWER,Lake,Brook Trout,1992,1,4000,11.0,15.0
Yarmouth,BOWER,Lake,Brook Trout,1993,1,2000,15.0,45.0
Yarmouth,BOWER,Lake,Brook Trout,1994,1,2940,16.5,48.0
Yarmouth,BOWER,Lake,Brook Trout,1995,1,3880,14.0,35.0
Yarmouth,BOWER,Lake,Brook Trout,1997,1,4480,15.0,35.0
Yarmouth,BOWER,Lake,Brook Trout,1998,1,1820,20.0,77.0
Yarmouth,BOWER,Lake,Brook Trout,1999,1,2500,12.5,20.0
Yarmouth,BOWER,Lake,Brook Trout,2000,1,1500,18.0,75.0
Yarmouth,BOY SCOUT CAMP,Pond,Brook Trout,1983,1,300,20.0,151.0
Yarmouth,BOY SCOUT CAMP,Pond,Brook Trout,1985,1,200,20.7,98.0
Yarmouth,BOY SCOUT CAMP,Pond,Brook Trout,1986,1,500,20.9,104.0
Yarmouth,BOY SCOUT CAMP,Pond,Brook Trout,1987,1,1000,18.5,70.0
Yarmouth,BRAZIL,Lake,Brook Trout,1976,1,499,20.0,113.0
Yarmouth,BRAZIL,Lake,Brook Trout,1977,1,498,20.0,101.0
Yarmouth,BRAZIL,Lake,Brook Trout,1980,1,2201,12.5,22.0
Yarmouth,BRAZIL,Lake,Brook Trout,1981,1,699,12.0,24.0
Yarmouth,BRAZIL,Lake,Brook Trout,1983,2,1099,18.5,117.5
Yarmouth,BRAZIL,Lake,Brook Trout,1984,1,762,25.3,178.0
Yarmouth,BRAZIL,Lake,Brook Trout,1985,1,1000,20.7,99.0
Yarmouth,BRAZIL,Lake,Brook Trout,1986,2,3501,17.9,68.5
Yarmouth,BRAZIL,Lake,Brook Trout,1987,2,5010,15.6,46.5
Yarmouth,BRAZIL,Lake,Brook Trout,1988,3,4000,18.63,70.67
Yarmouth,BRAZIL,Lake,Brook Trout,1989,3,4500,18.23,90.0
Yarmouth,BRAZIL,Lake,Brook Trout,1990,4,4500,17.88,101.25
Yarmouth,BRAZIL,Lake,Brook Trout,1991,3,5500,18.0,73.67
Yarmouth,BRAZIL,Lake,Brook Trout,1992,1,6000,11.0,15.0
Yarmouth,BRAZIL,Lake,Brook Trout,1993,1,4490,15.5,45.0
Yarmouth,BRAZIL,Lake,Brook Trout,1994,1,4410,16.5,48.0
Yarmouth,BRAZIL,Lake,Brook Trout,1996,1,24000,16.0,50.0
Yarmouth,BUTLERS,Lake,Brook Trout,1976,3,3230,18.13,77.33
Yarmouth,BUTLERS,Lake,Brook Trout,1977,2,3000,18.05,73.0
Yarmouth,BUTLERS,Lake,Brook Trout,1978,1,1509,15.3,60.0
Yarmouth,BUTLERS,Lake,Brook Trout,1979,1,10001,12.1,16.0
Yarmouth,BUTLERS,Lake,Brook Trout,1980,1,4000,15.3,43.0
Yarmouth,BUTLERS,Lake,Brook Trout,1983,2,1718,17.2,80.0
Yarmouth,BUTLERS,Lake,Brook Trout,1984,1,508,25.3,178.0
Yarmouth,BUTLERS,Lake,Brook Trout,1985,2,1499,17.9,68.0
Yarmouth,BUTLERS,Lake,Brook Trout,1986,3,4001,19.47,88.67
Yarmouth,BUTLERS,Lake,Brook Trout,1987,1,2000,18.5,70.0
Yarmouth,BUTLERS,Lake,Brook Trout,1988,3,4000,18.63,74.0
Yarmouth,BUTLERS,Lake,Brook Trout,1989,3,4000,18.23,96.33
Yarmouth,BUTLERS,Lake,Brook Trout,1990,3,4100,17.33,97.0
Yarmouth,BUTLERS,Lake,Brook Trout,1991,2,1000,21.0,101.5
Yarmouth,BUTLERS,Lake,Brook Trout,1994,1,1000,21.0,111.0
Yarmouth,BUTLERS,Lake,Brook Trout,1995,2,1480,21.0,116.5
Yarmouth,BUTLERS,Lake,Brook Trout,1996,3,11126,21.03,120.67
Yarmouth,BUTLERS,Lake,Brook Trout,1998,1,700,20.0,100.0
Yarmouth,BUTLERS,Lake,Brook Trout,1999,1,750,22.0,100.0
Yarmouth,BUTLERS,Lake,Brook Trout,2000,1,798,20.0,75.0
Yarmouth,BUTLERS,Lake,Brook Trout,2001,1,1190,22.0,120.0
Yarmouth,BUTLERS,Lake,Brook Trout,2002,1,700,20.0,100.0
Yarmouth,BUTLERS,Lake,Brook Trout,2003,1,952,22.5,150.0
Yarmouth,BUTLERS,Lake,Brook Trout,2004,1,1000,22.0,125.0
Yarmouth,BUTLERS,Lake,Brook Trout,2005,2,1592,21.25,125.0
Yarmouth,BUTLERS,Lake,Brook Trout,2006,1,1050,25.0,100.0
Yarmouth,BUTLERS,Lake,Brook Trout,2008,1,1200,20.0,100.0
Yarmouth,BUTLERS,Lake,Brook Trout,2009,1,1000,20.0,100.0
Yarmouth,BUTLERS,Lake,Brook Trout,2010,1,1000,20.0,100.0
Yarmouth,BUTLERS,Lake,Brook Trout,2011,1,1000,20.0,100.0
Yarmouth,CANOE,Lake,Brook Trout,1976,1,1537,15.0,41.0
Yarmouth,CANOE,Lake,Brook Trout,1977,2,2292,17.55,68.5
Yarmouth,CANOE,Lake,Brook Trout,1978,1,800,19.6,118.0
Yarmouth,CANOE,Lake,Brook Trout,1980,1,2000,15.2,45.0
Yarmouth,CEDAR,Lake,Brook Trout,1976,1,700,20.0,100.0
Yarmouth,CEDAR,Lake,Brook Trout,1977,1,800,20.5,96.0
Yarmouth,CEDAR,Lake,Brook Trout,2021,1,400,25.6,174.8
Yarmouth,CHEGOGGIN,River,Brook Trout,1980,1,1401,15.3,43.0
Yarmouth,CHURCHILLS,Lake,Brook Trout,1976,2,2632,17.45,71.0
Yarmouth,CHURCHILLS,Lake,Brook Trout,1977,2,1966,17.1,65.5
Yarmouth,CHURCHILLS,Lake,Brook Trout,2021,1,300,26.1,178.0
Yarmouth,CHURCHILLS MILL,Lake,Brook Trout,1976,2,2834,17.45,71.0
Yarmouth,CHURCHILLS MILL,Lake,Brook Trout,1977,1,800,20.0,101.0
Yarmouth,CHURCHILLS MILL,Lake,Brook Trout,1978,1,1152,15.0,55.0
Yarmouth,COGGINS,Lake,Brook Trout,1976,1,163,30.0,417.0
Yarmouth,COGGINS,Lake,Brook Trout,1977,1,499,20.0,98.0
Yarmouth,DARLINGS,Lake,Brook Trout,1976,2,2638,18.65,89.0
Yarmouth,DARLINGS,Lake,Brook Trout,1977,2,3005,17.55,73.0
Yarmouth,DARLINGS,Lake,Brook Trout,1980,1,2000,15.0,54.0
Yarmouth,DARLINGS,Lake,Brook Trout,1996,1,12800,16.0,50.0
Yarmouth,DARLINGS,Lake,Brook Trout,2002,1,700,20.0,100.0
Yarmouth,DARLINGS,Lake,Brook Trout,2005,2,1592,21.25,125.0
Yarmouth,DARLINGS,Lake,Brook Trout,2019,1,600,27.9,279.0
Yarmouth,DARLINGS,Lake,Brook Trout,2020,1,555,28.0,332.0
Yarmouth,DARLINGS,Lake,Brook Trout,2021,1,500,25.5,177.9
Yarmouth,DARLINGS,Lake,Brook Trout,2022,1,500,25.3,177.0
Yarmouth,DARLINGS,Lake,Brook Trout,2023,2,400,25.2,172.5
Yarmouth,DARLINGS,Lake,Brook Trout,2024,1,350,26.0,180.0
Yarmouth,DARLINGS,Lake,Brook Trout,2025,2,500,30.0,226.0
Yarmouth,DOCTORS,Lake,Brook Trout,1978,1,36,39.0,1250.0
Yarmouth,DOCTORS,Lake,Brook Trout,1986,2,4001,18.75,81.0
Yarmouth,EDWARD,Lake,Brook Trout,1976,1,799,19.5,90.0
Yarmouth,EDWARD,Lake,Brook Trout,1977,1,501,19.5,90.0
Yarmouth,EDWARD,Lake,Brook Trout,1980,1,2499,12.5,22.0
Yarmouth,ELLENWOOD,Lake,Brook Trout,1976,1,795,20.0,101.0
Yarmouth,ELLENWOOD,Lake,Brook Trout,1977,1,1000,20.0,101.0
Yarmouth,ELLENWOOD,Lake,Brook Trout,1978,1,598,20.6,120.0
Yarmouth,ENGLISH CLEARWATER,Lake,Brook Trout,1976,1,142,30.0,415.0
Yarmouth,ENGLISH CLEARWATER,Lake,Brook Trout,2004,1,938,25.0,150.0
Yarmouth,ENGLISH CLEARWATER,Lake,Brook Trout,2023,1,350,25.4,180.0
Yarmouth,FANNING,Lake,Brook Trout,1976,1,598,19.5,90.0
Yarmouth,FANNING,Lake,Brook Trout,1977,1,700,19.5,90.0
Yarmouth,FANNING,Lake,Brook Trout,1980,1,1998,12.7,27.0
Yarmouth,FREEMANS,Lake,Brook Trout,1992,1,500,21.0,110.0
Yarmouth,FRENCH,Lake,Brook Trout,1988,2,3000,20.95,90.5
Yarmouth,FRENCH,Lake,Brook Trout,1989,2,3000,20.0,114.0
Yarmouth,FRENCH,Lake,Brook Trout,1990,2,2500,20.0,122.0
Yarmouth,FRENCH,Lake,Brook Trout,1991,2,2000,21.0,101.5
Yarmouth,FRENCH,Lake,Brook Trout,1992,2,750,21.0,110.0
Yarmouth,FRENCH,Lake,Brook Trout,1993,1,750,20.0,91.0
Yarmouth,FRENCH,Lake,Brook Trout,1994,1,1000,21.0,111.0
Yarmouth,FRENCH CLEARWATER,Lake,Brook Trout,1977,1,801,20.1,94.0
Yarmouth,FRENCH CLEARWATER,Lake,Brook Trout,1984,1,1199,13.6,27.0
Yarmouth,FRENCH CLEARWATER,Lake,Brook Trout,1985,1,1500,15.1,37.0
Yarmouth,FRENCH CLEARWATER,Lake,Brook Trout,1997,1,1600,22.0,125.0
Yarmouth,FROST,Lake,Brook Trout,1976,1,496,22.3,137.0
Yarmouth,FROST,Lake,Brook Trout,1977,1,500,19.5,94.0
Yarmouth,FROST,Lake,Brook Trout,1992,1,500,19.0,91.0
Yarmouth,FROST,Lake,Brook Trout,1993,1,500,20.0,101.0
Yarmouth,FROST,Lake,Brook Trout,1994,1,700,21.0,111.0
Yarmouth,FROST,Lake,Brook Trout,1995,2,1180,21.0,116.5
Yarmouth,FROST,Lake,Brook Trout,1996,3,7987,21.5,127.67
Yarmouth,FROST,Lake,Brook Trout,1997,1,800,22.0,125.0
Yarmouth,FROST,Lake,Brook Trout,1998,1,700,20.0,100.0
Yarmouth,FROST,Lake,Brook Trout,1999,1,750,22.0,100.0
Yarmouth,FROST,Lake,Brook Trout,2000,1,1000,20.0,50.0
Yarmouth,FROST,Lake,Brook Trout,2001,1,893,22.0,120.0
Yarmouth,FROST,Lake,Brook Trout,2002,1,700,20.0,100.0
Yarmouth,FROST,Lake,Brook Trout,2003,1,952,22.5,150.0
Yarmouth,FROST,Lake,Brook Trout,2004,1,1000,22.0,125.0
Yarmouth,FROST,Lake,Brook Trout,2005,2,1592,21.25,125.0
Yarmouth,FROST,Lake,Brook Trout,2008,1,600,20.0,100.0
Yarmouth,FROST,Lake,Brook Trout,2009,1,500,20.0,100.0
Yarmouth,FROST,Lake,Brook Trout,2010,1,750,20.0,100.0
Yarmouth,FROST,Lake,Brook Trout,2019,1,400,27.5,270.0
Yarmouth,FROST,Lake,Brook Trout,2020,1,425,28.0,330.0
Yarmouth,FROST,Lake,Brook Trout,2022,1,350,26.5,160.0
Yarmouth,FROST,Lake,Brook Trout,2024,1,300,26.0,180.0
Yarmouth,FROST,Lake,Brook Trout,2025,1,350,30.0,226.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1976,2,1796,19.9,101.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1977,1,2202,19.5,94.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1978,1,598,20.6,120.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1988,3,8500,21.17,90.67
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1989,2,7000,20.0,114.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1990,2,7000,20.0,122.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1991,2,4500,21.0,101.5
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1992,1,4000,20.0,91.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1993,2,5000,22.0,114.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1994,1,4000,21.0,111.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1995,1,5000,20.0,100.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1996,1,787,23.0,133.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1997,1,2400,22.0,125.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1998,1,2500,20.0,100.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,1999,1,2500,22.0,100.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,2000,1,4000,20.0,50.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,2001,1,2975,22.0,120.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,2002,2,8100,20.0,100.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,2003,1,952,22.5,150.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,2004,1,2000,22.0,125.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,2005,2,1592,21.25,125.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,2008,1,1200,20.0,100.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,2009,1,1000,20.0,100.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,2010,1,750,20.0,100.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,2019,1,2000,13.5,40.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,2020,1,850,26.0,176.0
Yarmouth,GREAT PUBNICO,Lake,Brook Trout,2021,2,1500,19.55,111.0
Yarmouth,HALFWAY,Lake,Brook Trout,1980,1,2566,12.7,27.0
Yarmouth,HARRIS,Lake,Brook Trout,1976,1,799,13.0,30.0
Yarmouth,HARRIS,Lake,Brook Trout,1986,1,2001,15.1,37.0
Yarmouth,HOOPERS,Lake,Brook Trout,1976,1,696,20.0,101.0
Yarmouth,HOOPERS,Lake,Brook Trout,1977,1,500,20.0,101.0
Yarmouth,HOOPERS,Lake,Brook Trout,1979,1,307,34.0,909.0
Yarmouth,HOOPERS,Lake,Brook Trout,1980,1,2000,15.0,54.0
Yarmouth,HOOPERS,Lake,Brook Trout,1985,1,1500,15.1,37.0
Yarmouth,HOOPERS,Lake,Brook Trout,1986,1,1500,15.1,37.0
Yarmouth,HOOPERS,Lake,Brook Trout,1987,1,2000,12.7,23.0
Yarmouth,HOOPERS,Lake,Brook Trout,1988,1,2000,14.0,30.0
Yarmouth,HOOPERS,Lake,Brook Trout,1989,1,2000,12.7,23.0
Yarmouth,HOOPERS,Lake,Brook Trout,1990,1,3000,9.0,9.0
Yarmouth,HOOPERS,Lake,Brook Trout,1991,1,3000,12.0,18.0
Yarmouth,HOOPERS,Lake,Brook Trout,1992,1,6000,11.0,15.0
Yarmouth,HOOPERS,Lake,Brook Trout,1993,1,3000,15.0,45.0
Yarmouth,HOOPERS,Lake,Brook Trout,1994,1,4410,16.5,48.0
Yarmouth,HOOPERS,Lake,Brook Trout,1996,1,12000,16.0,50.0
Yarmouth,JAMES,Lake,Brook Trout,1976,1,741,19.9,100.0
Yarmouth,JAMES,Lake,Brook Trout,1977,2,1801,17.55,68.5
Yarmouth,JAMES,Lake,Brook Trout,1978,1,323,19.6,118.0
Yarmouth,JAMES,Lake,Brook Trout,1980,1,700,15.2,45.0
Yarmouth,JAMES,Lake,Brook Trout,2019,1,350,27.5,172.0
Yarmouth,JAMES,Lake,Brook Trout,2021,1,250,25.6,177.0
Yarmouth,JESSE,Lake,Brook Trout,1976,1,802,13.0,30.0
Yarmouth,JESSE,Lake,Brook Trout,1977,1,498,19.5,101.0
Yarmouth,JESSE,Lake,Brook Trout,1980,1,1001,12.5,22.0
Yarmouth,JESSE,Lake,Brook Trout,1986,1,2001,15.1,37.0
Yarmouth,JESSE,Lake,Brook Trout,1987,1,3000,12.7,23.0
Yarmouth,JESSE,Lake,Brook Trout,1988,1,3000,14.0,30.0
Yarmouth,JESSE,Lake,Brook Trout,1989,1,3000,12.7,23.0
Yarmouth,JESSE,Lake,Brook Trout,1990,1,3000,9.0,9.0
Yarmouth,JESSE,Lake,Brook Trout,1992,1,6000,11.0,15.0
Yarmouth,JESSE,Lake,Brook Trout,1993,1,1500,15.5,45.0
Yarmouth,JESSE,Lake,Brook Trout,1994,1,2940,16.5,48.0
Yarmouth,JESSE,Lake,Brook Trout,1996,1,12000,16.0,50.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,1976,1,1537,15.0,41.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,1977,1,801,20.1,94.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,1990,3,1500,20.67,132.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,1991,1,750,20.0,91.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,1993,1,1000,20.0,101.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,1994,1,1000,21.0,125.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,1995,1,1000,20.0,100.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,1996,2,13850,19.5,91.5
Yarmouth,KEGESHOOK,Lake,Brook Trout,1998,1,800,20.0,100.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,1999,1,750,22.0,100.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,2000,1,798,20.0,75.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,2001,1,1280,23.0,125.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,2002,1,800,22.0,128.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,2003,1,1400,20.0,100.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,2004,1,1000,22.0,125.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,2005,2,1395,22.5,125.0
Yarmouth,KEGESHOOK,Lake,Brook Trout,2006,1,1050,25.0,100.0
Yarmouth,KEMPT BACK,Lake,Brook Trout,1976,1,795,19.9,101.0
Yarmouth,KEMPT BACK,Lake,Brook Trout,1985,1,1700,15.1,37.0
Yarmouth,KEMPT BACK,Lake,Brook Trout,1991,1,7500,12.0,18.0
Yarmouth,KEMPT BACK,Lake,Brook Trout,1992,1,8000,11.0,15.0
Yarmouth,KEMPT BACK,Lake,Brook Trout,1993,1,5000,15.0,45.0
Yarmouth,KEMPT BACK,Lake,Brook Trout,1994,1,5880,16.5,48.0
Yarmouth,KEMPT BACK,Lake,Brook Trout,1995,1,7750,14.0,35.0
Yarmouth,KEMPT BACK,Lake,Brook Trout,1997,1,8960,15.0,35.0
Yarmouth,KEMPT BACK,Lake,Brook Trout,1998,1,3640,20.0,77.0
Yarmouth,KILLAMS,Lake,Brook Trout,1976,2,1348,19.5,134.0
Yarmouth,KILLAMS,Lake,Brook Trout,1977,2,1479,18.05,73.0
Yarmouth,KILLAMS,Lake,Brook Trout,1980,1,999,15.0,54.0
Yarmouth,KILLAMS,Lake,Brook Trout,1983,1,9984,10.8,19.0
Yarmouth,KILLAMS,Lake,Brook Trout,2021,1,400,26.1,178.2
Yarmouth,KILLAMS,Lake,Brook Trout,2022,1,400,25.3,177.0
Yarmouth,KILLAMS,Lake,Brook Trout,2023,1,400,25.4,180.0
Yarmouth,KILLAMS,Lake,Brook Trout,2024,1,350,26.0,180.0
Yarmouth,KILLAMS,Lake,Brook Trout,2025,1,375,30.0,226.0
Yarmouth,KILLAMS,Lake,Rainbow Trout,1981,2,2642,22.5,129.0
Yarmouth,LAC A PIC,Lake,Brook Trout,1980,1,2799,13.0,23.0
Yarmouth,LAC A PIC,Lake,Brook Trout,1984,1,299,23.8,149.0
Yarmouth,LAC A PIC,Lake,Brook Trout,1985,1,300,20.6,99.0
Yarmouth,LAC A PIC,Lake,Brook Trout,2009,1,1000,20.0,100.0
Yarmouth,LAC A PIC,Lake,Brook Trout,2010,1,1000,20.0,100.0
Yarmouth,LAC A PIC,Lake,Brook Trout,2011,1,1000,20.0,100.0
Yarmouth,LITTLE BRAZIL,Lake,Brook Trout,1976,1,499,20.0,113.0
Yarmouth,LITTLE BRAZIL,Lake,Brook Trout,1977,1,499,20.0,101.0
Yarmouth,LITTLE PUBNICO,Lake,Brook Trout,1988,1,1000,14.0,30.0
Yarmouth,LITTLE PUBNICO,Lake,Brook Trout,1989,1,1000,14.0,32.0
Yarmouth,LITTLE PUBNICO,Lake,Brook Trout,1990,1,1000,9.0,9.0
Yarmouth,LITTLE PUBNICO,Lake,Brook Trout,1991,1,1500,12.0,18.0
Yarmouth,LITTLE PUBNICO,Lake,Brook Trout,1992,1,2000,12.5,20.0
Yarmouth,LOUIS,Lake,Brook Trout,1976,1,799,13.0,30.0
Yarmouth,LOUIS,Lake,Brook Trout,1977,2,2001,17.5,74.0
Yarmouth,LOUIS,Lake,Brook Trout,1980,1,1500,15.2,45.0
Yarmouth,MARCEL,Lake,Tiger Trout,1992,2,4200,22.0,132.5
Yarmouth,MILL,Brook,Brook Trout,1986,1,1989,7.3,4.0
Yarmouth,MILL,Lake,Brook Trout,1983,1,2002,15.5,34.0
Yarmouth,MILL,Lake,Brook Trout,1985,1,2001,15.1,37.0
Yarmouth,MILL,Lake,Brook Trout,1986,1,1998,15.1,37.0
Yarmouth,MINK,Lake,Brook Trout,1976,1,696,19.9,101.0
Yarmouth,MINK,Lake,Brook Trout,1977,1,700,19.5,90.0
Yarmouth,MINK,Lake,Brook Trout,1980,1,812,12.5,22.0
Yarmouth,MINK,Lake,Brook Trout,1987,1,2000,12.7,23.0
Yarmouth,MINK,Lake,Brook Trout,1988,1,2000,14.0,30.0
Yarmouth,MINK,Lake,Brook Trout,1989,1,2000,12.7,23.0
Yarmouth,MINK,Lake,Brook Trout,1990,1,3000,9.0,9.0
Yarmouth,MINK,Lake,Brook Trout,1991,1,3000,12.0,18.0
Yarmouth,MINK,Lake,Brook Trout,1992,1,6000,11.0,15.0
Yarmouth,MINK,Lake,Brook Trout,1993,1,2000,15.0,45.0
Yarmouth,MINK,Lake,Brook Trout,1994,1,4410,16.5,48.0
Yarmouth,MINK,Lake,Brook Trout,1995,1,3880,14.0,35.0
Yarmouth,MINK,Lake,Brook Trout,1997,2,5280,18.5,80.0
Yarmouth,MINK,Lake,Brook Trout,1998,2,2620,20.0,88.5
Yarmouth,MINK,Lake,Brook Trout,1999,2,3250,17.25,60.0
Yarmouth,MINK,Lake,Brook Trout,2000,2,2250,20.0,100.0
Yarmouth,MINK,Lake,Brook Trout,2002,1,700,20.0,100.0
Yarmouth,MINK,Lake,Brook Trout,2004,1,1000,22.0,125.0
Yarmouth,MINK,Lake,Brook Trout,2005,2,1395,22.5,125.0
Yarmouth,MINK,Lake,Brook Trout,2006,1,700,25.0,100.0
Yarmouth,MINK,Lake,Brook Trout,2008,1,800,20.0,100.0
Yarmouth,MINK,Lake,Brook Trout,2009,1,500,20.0,100.0
Yarmouth,MOSES,Lake,Brook Trout,1976,1,802,13.0,30.0
Yarmouth,MOSES,Lake,Brook Trout,1977,2,1976,17.25,68.5
Yarmouth,MOSES,Lake,Brook Trout,1980,1,3001,13.0,23.0
Yarmouth,MUD,Lake,Brook Trout,2022,1,250,25.3,177.0
Yarmouth,MUD,Lake,Brook Trout,2023,1,150,25.4,180.0
Yarmouth,MUD,Lake,Brook Trout,2024,1,200,26.0,180.0
Yarmouth,MUD,Lake,Brook Trout,2025,1,200,30.0,226.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,1976,1,898,20.0,101.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,1977,1,999,19.5,94.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,1989,1,1000,20.0,114.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,1990,2,1800,20.0,122.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,1991,1,1000,20.0,91.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,1992,1,1000,20.0,91.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,1994,1,1000,21.0,125.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,1995,1,1500,20.0,100.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,1996,2,20220,20.75,125.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,1998,1,1000,20.0,100.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,1999,1,750,22.0,100.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,2000,1,798,20.0,75.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,2001,1,1190,22.0,120.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,2002,1,1400,20.0,100.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,2003,1,1400,20.0,100.0
Yarmouth,MUSHPAUK,Lake,Brook Trout,2004,1,1000,22.0,125.0
Yarmouth,OGDEN,Lake,Brook Trout,1976,1,696,19.9,101.0
Yarmouth,OGDEN,Lake,Brook Trout,1977,1,700,20.5,103.0
Yarmouth,OGDEN,Lake,Brook Trout,1988,2,1000,20.95,91.0
Yarmouth,OGDEN,Lake,Brook Trout,1989,1,750,20.0,114.0
Yarmouth,OGDEN,Lake,Brook Trout,1990,2,1000,20.75,133.0
Yarmouth,OGDEN,Lake,Brook Trout,1991,2,1000,21.0,101.5
Yarmouth,OGDEN,Lake,Brook Trout,1992,1,750,21.0,110.0
Yarmouth,OGDEN,Lake,Brook Trout,1994,1,1000,21.0,125.0
Yarmouth,OGDEN,Lake,Brook Trout,1995,2,1250,21.0,118.0
Yarmouth,PARR,Lake,Brook Trout,1976,1,853,19.9,101.0
Yarmouth,PARR,Lake,Brook Trout,1977,1,1000,20.5,103.0
Yarmouth,QUINAN,River,Brook Trout,1986,1,1492,7.3,4.0
Yarmouth,RANDALS,Lake,Brook Trout,1976,1,802,13.0,30.0
Yarmouth,RANDALS,Lake,Brook Trout,1977,1,500,19.5,94.0
Yarmouth,RANDALS,Lake,Brook Trout,1992,1,750,20.0,91.0
Yarmouth,RANDALS,Lake,Brook Trout,1993,1,1750,20.0,91.0
Yarmouth,RANDALS,Lake,Brook Trout,1994,1,1000,21.0,125.0
Yarmouth,RANDALS,Lake,Brook Trout,1995,2,1480,21.0,116.5
Yarmouth,RANDALS,Lake,Brook Trout,1996,2,905,24.25,166.5
Yarmouth,RANDALS,Lake,Brook Trout,1997,1,800,22.0,125.0
Yarmouth,RANDALS,Lake,Brook Trout,1998,1,700,20.0,100.0
Yarmouth,RANDALS,Lake,Brook Trout,1999,1,750,22.0,100.0
Yarmouth,RANDALS,Lake,Brook Trout,2000,1,1000,20.0,50.0
