"county","name","type","easting","northing","primary_stocking_objective","secondary_stocking_objective","number_released","stocking_date","growth_stage","mark","hatchery","fish_length_cm","fish_weight_g","stock","stock_strain"
"Lunenburg","HIRTLE","Lake","360719","4925680","Spring Stocking Program",,"1800","1997-04-23T00:00:00.000","1-2 years from date of hatch","No mark or tag","McGowan Lake","19.000","77.000","Brook Trout","Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings"
"Queens","WHITEBURN","Brook","335523","4912222","Spring Stocking Program",,"10000","1992-07-17T00:00:00.000","8-14 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","7.000","3.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Queens","WHITEBURN","Brook","335523","4912222","Spring Stocking Program",,"17670","1996-07-04T00:00:00.000","8-14 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","5.500","1.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Queens","WHITEBURN","Brook","335523","4912222","Spring Stocking Program",,"50000","1999-06-15T00:00:00.000","2-8 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","5.000","1.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Queens","WHITEBURN","Brook","335523","4912222","Spring Stocking Program",,"25000","2005-05-22T00:00:00.000","2-8 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","4.000","0.200","Brook Trout","Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings"
"Queens","WHITEBURN","Brook","335523","4912222","Spring Stocking Program",,"15000","2006-05-15T00:00:00.000","8-14 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","5.000","2.000","Brook Trout","Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings"
"Queens","WHITEBURN","Brook","335523","4912222","Spring Stocking Program",,"50000","1998-05-15T00:00:00.000","2-8 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","5.000","0.000","Brook Trout","Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings"
"Queens","WHITEBURN","Brook","335523","4912222","Spring Stocking Program",,"15000","2001-01-10T00:00:00.000","2-8 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","5.000","1.000","Brook Trout","Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings"
"Queens","WHITEBURN","Brook","335523","4912222","Spring Stocking Program",,"10000","2003-06-23T00:00:00.000","8-14 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","5.000","1.000","Brook Trout","Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings"
"Queens","WHITEBURN","Brook","335523","4912222","Spring Stocking Program",,"10000","1995-06-29T00:00:00.000","8-14 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","7.500","1.000","Brook Trout","Brook Trout - South River, Antigonish, sea-run"
"Richmond","LOCH LOMOND (SOUTH)","Lake","686513","5069492","Fall Stocking Program",,"281","1981-11-02T00:00:00.000","2-3 years from date of hatch","No mark or tag","Margaree","31.000","333.000","Brook Trout","Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook"
