site_id,reading_date,cadence_seconds,readings_actual,readings_expected,slots_covered,surplus_readings,uptime_pct,gap_count,frozen_run_count,out_of_range_count,missing_air_temperature,missing_relative_humidity,missing_avg_wind_speed,missing_values,station_completeness_rank,station_uptime_pct,station_readings_actual,station_readings_expected,station_gap_count,station_frozen_run_count,station_out_of_range_count,station_missing_values,station_days_with_no_readings,station_flag,station_flag_reasons
RNSGV,2024-01-06,240,353,360,342,11,95.00,1,0,0,6,4,6,16,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
RNSGV,2024-01-07,240,334,360,328,6,91.11,3,0,0,2,8,4,14,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
RNSGV,2024-01-08,240,324,360,295,29,81.94,2,0,0,2,7,6,15,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
RNSGV,2024-01-09,240,355,360,350,5,97.22,0,0,0,2,4,3,9,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
RNSGV,2024-01-10,240,355,360,350,5,97.22,0,0,0,3,3,3,9,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
RNSGV,2024-01-11,240,352,360,337,15,93.61,0,0,0,4,9,7,20,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
RNSGV,2024-01-12,240,358,360,355,3,98.61,0,0,0,2,4,1,7,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
RNSGV,2024-01-13,240,358,360,354,4,98.33,0,0,0,4,1,2,7,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
RNSGV,2024-01-14,240,352,360,342,10,95.00,0,0,0,8,2,10,20,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-01,240,356,360,356,0,98.89,0,0,0,12,3,2,17,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-02,240,355,360,355,0,98.61,0,0,0,4,1,3,8,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-03,240,356,360,356,0,98.89,0,0,0,6,1,2,9,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-04,240,348,360,348,0,96.67,0,0,0,16,5,3,24,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-05,240,352,360,352,0,97.78,1,0,0,10,2,2,14,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-06,240,355,360,355,0,98.61,0,0,0,2,1,3,6,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-07,240,350,360,350,0,97.22,0,0,0,5,2,3,10,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-08,240,351,360,351,0,97.50,0,0,0,7,1,0,8,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-09,240,354,360,354,0,98.33,0,0,0,8,2,1,11,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-10,240,354,360,354,0,98.33,0,0,0,58,54,0,112,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-11,240,340,360,340,0,94.44,0,0,0,122,110,0,232,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-12,240,352,360,352,0,97.78,0,0,0,14,7,0,21,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-13,240,354,360,354,0,98.33,0,0,0,9,1,0,10,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSIC,2024-01-14,240,351,360,351,0,97.50,0,0,0,115,106,1,222,9,97.78,4928,5040,1,0,0,704,0,flagged,uptime below 99.00 percent
RNSKE,2024-01-01,240,360,360,360,0,100.00,0,1,0,0,0,0,0,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKE,2024-01-02,240,358,360,358,0,99.44,0,0,0,3,3,3,9,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKE,2024-01-03,240,359,360,359,0,99.72,0,0,0,1,1,1,3,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKE,2024-01-04,240,357,360,357,0,99.17,0,0,0,2,2,1,5,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKE,2024-01-05,240,360,360,360,0,100.00,0,0,0,1,1,1,3,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKE,2024-01-06,240,357,360,357,0,99.17,0,0,0,2,2,2,6,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKE,2024-01-07,240,358,360,358,0,99.44,0,0,0,3,3,3,9,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKE,2024-01-08,240,358,360,358,0,99.44,0,1,0,1,1,1,3,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKE,2024-01-09,240,360,360,360,0,100.00,0,0,0,2,2,2,6,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKE,2024-01-10,240,359,360,359,0,99.72,0,0,0,1,1,1,3,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKE,2024-01-11,240,359,360,359,0,99.72,0,0,0,1,0,0,1,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKE,2024-01-12,240,359,360,359,0,99.72,0,0,0,0,0,0,0,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKE,2024-01-13,240,360,360,360,0,100.00,0,0,0,0,0,0,0,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKE,2024-01-14,240,360,360,360,0,100.00,0,0,0,2,2,2,6,45,99.68,5024,5040,0,2,0,54,0,flagged,frozen air temperature run
RNSKI,2024-01-01,240,358,360,358,0,99.44,0,0,0,3,3,3,9,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKI,2024-01-02,240,359,360,359,0,99.72,0,0,0,4,4,3,11,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKI,2024-01-03,240,359,360,359,0,99.72,0,0,0,2,2,1,5,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKI,2024-01-04,240,357,360,357,0,99.17,0,0,0,3,3,2,8,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKI,2024-01-05,240,359,360,359,0,99.72,0,0,0,4,6,5,15,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKI,2024-01-06,240,357,360,357,0,99.17,0,0,0,0,0,1,1,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKI,2024-01-07,240,357,360,357,0,99.17,0,0,0,0,1,0,1,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKI,2024-01-08,240,359,360,359,0,99.72,0,0,0,2,3,2,7,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKI,2024-01-09,240,356,360,356,0,98.89,0,0,0,6,6,4,16,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKI,2024-01-10,240,359,360,359,0,99.72,0,0,0,0,0,0,0,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKI,2024-01-11,240,357,360,357,0,99.17,0,0,0,1,1,0,2,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKI,2024-01-12,240,358,360,358,0,99.44,0,0,0,0,0,0,0,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKI,2024-01-13,240,360,360,360,0,100.00,0,0,0,2,2,8,12,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKI,2024-01-14,240,359,360,359,0,99.72,0,0,0,3,3,2,8,28,99.48,5014,5040,0,0,0,95,0,ok,""
RNSKM,2024-01-01,240,359,360,359,0,99.72,0,0,0,2,2,1,5,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSKM,2024-01-02,240,356,360,356,0,98.89,0,0,0,0,0,2,2,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSKM,2024-01-03,240,359,360,359,0,99.72,0,0,0,2,2,0,4,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSKM,2024-01-04,240,64,360,64,0,17.78,1,0,0,0,0,0,0,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSKM,2024-01-05,240,0,360,0,0,0.00,0,0,0,0,0,0,0,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSKM,2024-01-06,240,119,360,118,1,32.78,1,0,0,1,1,2,4,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSKM,2024-01-07,240,163,360,162,1,45.00,0,0,0,0,0,0,0,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSKM,2024-01-08,240,39,360,38,1,10.56,2,0,0,2,2,0,4,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSKM,2024-01-09,240,0,360,0,0,0.00,0,0,0,0,0,0,0,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSKM,2024-01-10,240,122,360,121,1,33.61,0,0,0,0,0,0,0,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSKM,2024-01-11,240,359,360,358,1,99.44,0,0,0,0,0,2,2,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSKM,2024-01-12,240,359,360,359,0,99.72,0,0,0,0,0,0,0,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSKM,2024-01-13,240,360,360,360,0,100.00,0,0,0,0,1,0,1,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSKM,2024-01-14,240,359,360,359,0,99.72,0,0,0,0,1,0,1,1,59.78,3018,5040,4,0,0,23,2,flagged,uptime below 99.00 percent; silent days
RNSLC,2024-01-01,240,360,360,360,0,100.00,0,0,0,4,4,5,13,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLC,2024-01-02,240,360,360,360,0,100.00,0,1,0,1,1,1,3,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLC,2024-01-03,240,359,360,359,0,99.72,0,0,0,5,5,3,13,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLC,2024-01-04,240,357,360,357,0,99.17,0,0,0,2,3,4,9,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLC,2024-01-05,240,359,360,359,0,99.72,0,0,0,5,4,1,10,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLC,2024-01-06,240,359,360,358,1,99.44,0,0,0,3,2,183,188,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLC,2024-01-07,240,358,360,358,0,99.44,0,1,0,2,3,3,8,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLC,2024-01-08,240,359,360,359,0,99.72,0,0,0,2,3,2,7,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLC,2024-01-09,240,359,360,359,0,99.72,0,0,0,1,1,1,3,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLC,2024-01-10,240,358,360,358,0,99.44,0,0,0,2,2,0,4,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLC,2024-01-11,240,359,360,359,0,99.72,0,0,0,2,1,2,5,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLC,2024-01-12,240,359,360,359,0,99.72,0,0,0,1,1,8,10,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLC,2024-01-13,240,359,360,359,0,99.72,0,0,0,3,4,1,8,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLC,2024-01-14,240,359,360,359,0,99.72,0,0,0,3,3,1,7,43,99.66,5024,5040,0,2,0,288,0,flagged,frozen air temperature run
RNSLE,2024-01-01,240,356,360,356,0,98.89,0,0,0,1,1,1,3,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLE,2024-01-02,240,353,360,353,0,98.06,0,0,0,0,0,0,0,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLE,2024-01-03,240,358,360,358,0,99.44,0,0,0,1,1,2,4,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLE,2024-01-04,240,354,360,354,0,98.33,0,0,0,0,0,0,0,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLE,2024-01-05,240,356,360,356,0,98.89,0,0,0,1,1,1,3,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLE,2024-01-06,240,357,360,357,0,99.17,0,0,0,1,1,0,2,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLE,2024-01-07,240,357,360,356,1,98.89,0,0,0,0,1,0,1,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLE,2024-01-08,240,356,360,355,1,98.61,0,0,0,0,0,0,0,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLE,2024-01-09,240,359,360,358,1,99.44,0,0,0,1,1,0,2,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLE,2024-01-10,240,358,360,358,0,99.44,0,0,0,0,0,0,0,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLE,2024-01-11,240,358,360,358,0,99.44,0,0,0,0,0,0,0,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLE,2024-01-12,240,360,360,360,0,100.00,0,0,0,1,1,1,3,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLE,2024-01-13,240,359,360,359,0,99.72,0,0,0,0,0,0,0,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLE,2024-01-14,240,358,360,358,0,99.44,0,0,0,0,0,0,0,15,99.13,4999,5040,0,0,0,18,0,ok,""
RNSLI,2024-01-01,240,357,360,357,0,99.17,0,0,0,0,1,0,1,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLI,2024-01-02,240,358,360,358,0,99.44,0,0,0,0,0,0,0,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLI,2024-01-03,240,360,360,360,0,100.00,0,1,0,0,0,1,1,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLI,2024-01-04,240,358,360,358,0,99.44,0,0,0,2,0,5,7,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLI,2024-01-05,240,360,360,360,0,100.00,0,0,0,0,0,0,0,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLI,2024-01-06,240,357,360,357,0,99.17,0,0,0,1,0,2,3,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLI,2024-01-07,240,358,360,358,0,99.44,0,0,0,1,0,2,3,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLI,2024-01-08,240,357,360,357,0,99.17,0,0,0,1,0,1,2,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLI,2024-01-09,240,359,360,358,1,99.44,0,0,0,0,0,1,1,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLI,2024-01-10,240,360,360,360,0,100.00,0,0,0,0,0,1,1,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLI,2024-01-11,240,360,360,360,0,100.00,0,0,0,2,0,2,4,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLI,2024-01-12,240,359,360,359,0,99.72,0,0,0,1,0,2,3,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLI,2024-01-13,240,359,360,359,0,99.72,0,0,0,0,0,1,1,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLI,2024-01-14,240,359,360,359,0,99.72,0,0,0,1,0,1,2,37,99.60,5021,5040,0,1,0,29,0,flagged,frozen air temperature run
RNSLQ,2024-01-01,240,357,360,357,0,99.17,0,0,0,2,2,3,7,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLQ,2024-01-02,240,358,360,358,0,99.44,0,0,0,0,0,1,1,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLQ,2024-01-03,240,357,360,357,0,99.17,0,0,0,2,4,3,9,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLQ,2024-01-04,240,357,360,357,0,99.17,0,0,0,2,2,3,7,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLQ,2024-01-05,240,359,360,359,0,99.72,0,0,0,2,2,3,7,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLQ,2024-01-06,240,357,360,357,0,99.17,0,0,0,0,0,1,1,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLQ,2024-01-07,240,356,360,356,0,98.89,0,0,0,0,1,1,2,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLQ,2024-01-08,240,357,360,357,0,99.17,0,0,0,1,1,2,4,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLQ,2024-01-09,240,356,360,356,0,98.89,0,0,0,0,1,1,2,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLQ,2024-01-10,240,356,360,356,0,98.89,0,0,0,0,0,1,1,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLQ,2024-01-11,240,356,360,356,0,98.89,0,0,0,0,0,3,3,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLQ,2024-01-12,240,359,360,359,0,99.72,0,0,0,0,0,1,1,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLQ,2024-01-13,240,356,360,356,0,98.89,0,0,0,0,1,1,2,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLQ,2024-01-14,240,359,360,359,0,99.72,0,0,0,1,1,2,4,18,99.21,5000,5040,0,0,0,51,0,ok,""
RNSLV,2024-01-01,240,358,360,358,0,99.44,0,0,0,3,3,4,10,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSLV,2024-01-02,240,359,360,359,0,99.72,0,0,0,0,1,1,2,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSLV,2024-01-03,240,360,360,360,0,100.00,0,0,0,0,0,1,1,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSLV,2024-01-04,240,358,360,358,0,99.44,0,0,0,2,2,3,7,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSLV,2024-01-05,240,359,360,359,0,99.72,0,0,0,0,0,1,1,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSLV,2024-01-06,240,356,360,356,0,98.89,0,0,0,0,0,1,1,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSLV,2024-01-07,240,358,360,358,0,99.44,0,1,0,2,2,3,7,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSLV,2024-01-08,240,357,360,357,0,99.17,0,0,0,2,2,2,6,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSLV,2024-01-09,240,359,360,359,0,99.72,0,0,0,1,1,2,4,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSLV,2024-01-10,240,360,360,360,0,100.00,0,0,0,1,1,2,4,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSLV,2024-01-11,240,359,360,359,0,99.72,0,0,0,0,1,1,2,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSLV,2024-01-12,240,359,360,359,0,99.72,0,0,0,1,1,2,4,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSLV,2024-01-13,240,359,360,359,0,99.72,0,0,0,1,1,2,4,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSLV,2024-01-14,240,198,360,198,0,55.00,0,0,0,0,0,0,0,6,96.41,4859,5040,0,1,0,53,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSMA,2024-01-01,240,358,360,358,0,99.44,0,0,0,3,3,3,9,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSMA,2024-01-02,240,357,360,357,0,99.17,0,0,0,1,1,1,3,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSMA,2024-01-03,240,359,360,359,0,99.72,0,0,0,1,1,1,3,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSMA,2024-01-04,240,357,360,357,0,99.17,0,0,0,2,2,2,6,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSMA,2024-01-05,240,358,360,358,0,99.44,0,0,0,0,0,0,0,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSMA,2024-01-06,240,358,360,358,0,99.44,0,0,0,1,1,1,3,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSMA,2024-01-07,240,357,360,357,0,99.17,0,0,0,1,1,1,3,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSMA,2024-01-08,240,356,360,356,0,98.89,0,0,0,1,1,1,3,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSMA,2024-01-09,240,243,360,243,0,67.50,1,0,0,0,0,0,0,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSMA,2024-01-10,240,129,360,128,1,35.56,0,0,0,42,42,1,85,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSMA,2024-01-11,240,352,360,351,1,97.50,1,0,0,0,0,0,0,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSMA,2024-01-12,240,359,360,359,0,99.72,0,0,0,0,0,0,0,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSMA,2024-01-13,240,358,360,358,0,99.44,0,0,0,0,0,0,0,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSMA,2024-01-14,240,357,360,357,0,99.17,0,0,0,0,0,0,0,3,92.38,4658,5040,2,0,0,115,0,flagged,uptime below 99.00 percent
RNSME,2024-01-01,240,358,360,358,0,99.44,0,0,0,2,2,2,6,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSME,2024-01-02,240,359,360,358,1,99.44,0,0,0,0,0,0,0,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSME,2024-01-03,240,360,360,360,0,100.00,0,0,0,2,2,3,7,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSME,2024-01-04,240,358,360,358,0,99.44,0,0,0,2,2,3,7,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSME,2024-01-05,240,360,360,360,0,100.00,0,0,0,0,0,1,1,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSME,2024-01-06,240,357,360,357,0,99.17,0,0,0,0,0,1,1,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSME,2024-01-07,240,358,360,358,0,99.44,0,0,0,1,1,2,4,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSME,2024-01-08,240,358,360,358,0,99.44,0,1,0,1,1,2,4,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSME,2024-01-09,240,359,360,359,0,99.72,0,0,0,1,1,2,4,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSME,2024-01-10,240,329,360,328,1,91.11,1,0,0,0,0,2,2,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSME,2024-01-11,240,360,360,360,0,100.00,0,0,0,1,2,2,5,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSME,2024-01-12,240,359,360,359,0,99.72,0,0,0,1,1,2,4,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSME,2024-01-13,240,359,360,359,0,99.72,0,0,0,0,0,1,1,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSME,2024-01-14,240,358,360,358,0,99.44,0,0,0,1,1,1,3,12,99.01,4992,5040,1,1,0,49,0,flagged,frozen air temperature run
RNSMF,2024-01-01,240,357,360,357,0,99.17,0,0,0,357,357,0,714,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMF,2024-01-02,240,359,360,359,0,99.72,0,0,0,359,359,0,718,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMF,2024-01-03,240,356,360,356,0,98.89,0,0,0,356,356,2,714,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMF,2024-01-04,240,356,360,356,0,98.89,0,0,0,356,356,2,714,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMF,2024-01-05,240,357,360,357,0,99.17,0,0,0,357,357,3,717,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMF,2024-01-06,240,357,360,357,0,99.17,0,0,0,357,357,2,716,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMF,2024-01-07,240,358,360,358,0,99.44,0,0,0,358,358,4,720,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMF,2024-01-08,240,356,360,356,0,98.89,0,0,0,356,356,0,712,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMF,2024-01-09,240,358,360,358,0,99.44,0,0,0,358,358,0,716,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMF,2024-01-10,240,358,360,358,0,99.44,0,0,0,358,358,0,716,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMF,2024-01-11,240,357,360,357,0,99.17,0,0,0,357,357,1,715,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMF,2024-01-12,240,357,360,357,0,99.17,0,0,0,357,357,1,715,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMF,2024-01-13,240,358,360,358,0,99.44,0,0,0,358,358,0,716,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMF,2024-01-14,240,358,360,358,0,99.44,0,0,0,358,358,4,720,20,99.25,5002,5040,0,0,0,10023,0,flagged,air_temperature never reported; relative_humidity never reported
RNSMH,2024-01-01,240,357,360,357,0,99.17,0,0,0,0,0,1,1,23,99.35,5008,5040,0,0,0,27,0,ok,""
RNSMH,2024-01-02,240,357,360,357,0,99.17,0,0,0,0,0,0,0,23,99.35,5008,5040,0,0,0,27,0,ok,""
