"region","variable","common_name","description","rcp45_p05_2010","rcp45_p05_2045","rcp45_p05_2065","rcp45_p05_2095","rcp45_p50_2010","rcp45_p50_2045","rcp45_p50_2065","rcp45_p50_2095","rcp45_p95_2010","rcp45_p95_2045","rcp45_p95_2065","rcp45_p95_2095","rcp85_p05_2010","rcp85_p05_2045","rcp85_p05_2065","rcp85_p05_2095","rcp85_p50_2010","rcp85_p50_2045","rcp85_p50_2065","rcp85_p50_2095","rcp85_p95_2010","rcp85_p95_2045","rcp85_p95_2065","rcp85_p95_2095"
"Digby","r20mm_fall","Number of Wet Days > 20mm","The number of days when the precipitation was above 20 mm","1.96399177","2.042386831","2.166666667","2.299588477","4.695884774","4.972839506","5.228806584","5.234567901","8.140946502","8.623045267","8.919341564","8.905761317","1.949012346","2.117283951","2.309053498","2.420987654","4.737037037","5.083127572","5.145679012","5.373662551","8.196090535","8.579835391","8.488477366","9.198353909"
"Digby","r20mm_winter","Number of Wet Days > 20mm","The number of days when the precipitation was above 20 mm","1.613168724","1.996296296","2.046090535","2.315226337","4.348971193","4.75308642","5","5.408230453","7.72345679","8.355555556","8.381893004","8.946090535","1.545761317","1.928806584","2.147325103","2.843209877","4.31563786","4.916049383","5.343209877","6.126748971","7.905061728","8.51399177","9.603703704","9.767901235"
"Digby","rx1day","Maximum 1-day Precipitation","The maximum rainfall that occurred over 1 day","38.14287831","39.30979486","40.16944497","40.63451981","53.60592689","56.26953753","57.68599728","57.81513205","88.23607402","94.55383219","93.38450098","100.0564198","38.46040607","39.73538011","41.25946919","44.79336392","54.04738111","57.21937972","60.0923262","64.39055424","89.40625661","96.17928089","99.67686056","106.8891526"
"Digby","rx5day","Maximum 5-days Precipitation","The maximum rainfall that occurred over 5 consecutive days","65.76316428","68.36028228","69.71588122","69.80782821","88.78042474","93.11295256","95.64213955","97.30652893","135.6315048","142.4068707","149.617363","150.928258","66.10726421","68.4178983","70.85778976","76.86715658","89.31468442","95.11649351","98.88833513","106.2454306","137.6286098","148.1384708","150.0928616","159.5518653"
"Digby","sd","Extreme Snow Days","Number of days precipitation above 20 mm and temperature below 0°C","0.607613169","0.266255144","0.211522634","0.137860082","2.646502058","2.09382716","1.86255144","1.704526749","5.55691358","4.830452675","4.316872428","4.381893004","0.596707819","0.245679012","0.058024691","0.001646091","2.618106996","2.139917695","1.644444444","1.013168724","5.684814815","4.984773663","4.225102881","3.211934156"
"Digby","snowdays_annual","Snowdays","Number of days with snowfall above 15 cm","1.21872428","0.558024691","0.397119342","0.299588477","3.750205761","2.812345679","2.330041152","2.049382716","7.435102881","6.267489712","5.343621399","5.219753086","1.147283951","0.476954733","0.165843621","0.013580247","3.795473251","2.794238683","1.957201646","1.09382716","7.714650206","6.228806584","4.990946502","3.566666667"
"Digby","snowdays_winter","Snowdays","Number of days with snowfall above 15 cm","0.597777778","0.381069959","0.158847737","0.08436214","2.872016461","2.144855967","1.806584362","1.708641975","6.077201646","5.246502058","4.541563786","4.53744856","0.603333333","0.280658436","0.045679012","0.002880658","2.902469136","2.072427984","1.534156379","0.869958848","6.322304527","5.397119342","4.441563786","3.106584362"
"Digby","spei","Standardized Precipitation Evapotranspiration Index","The three month running accumulated moisture values are fit to a log-logistic distribution. The distribution is used to standardize the accumulated moisture values, and the SPEI value is the result. SPEI is therefore simply a standardized value for the accumulated moisture index.","-0.255097638","-0.241171142","-0.242830503","-0.246514033","0.028281753","0.042125931","0.044407194","0.036782671","0.328971742","0.352606171","0.371551774","0.373975892","-0.243637083","-0.23930172","-0.258698904","-0.256221352","0.030938041","0.044022907","0.035795471","0.031317624","0.333560142","0.36735236","0.36948996","0.355341055"
"Digby","sr_annual","Ratio of snow to precipitation","Fraction of total precipitation that fell as snow","0.116258651","0.078755923","0.061916577","0.050645376","0.192699186","0.145644481","0.127079748","0.111541133","0.284735193","0.236000938","0.208737124","0.195152921","0.112061247","0.070863868","0.044664265","0.016778936","0.193662197","0.147684531","0.108252551","0.063429497","0.286911136","0.23968681","0.19799913","0.137491756"
"Digby","sr_winter","Ratio of snow to precipitation","Fraction of total precipitation that fell as snow","0.297092421","0.203336721","0.155961269","0.124446504","0.514034251","0.393054332","0.353562652","0.310955062","0.718630513","0.642250004","0.56609425","0.540711234","0.29834491","0.185676015","0.116385901","0.042788591","0.513436621","0.389767616","0.297748147","0.176605668","0.717862327","0.627102152","0.521333074","0.378329869"
"Digby","swe_annual","Snow water equivalent","Depth of the equivalent amount of water that fell as snow (i.e. mass of water that fell as snow)","148.7839568","103.9397566","84.22885208","69.16306544","245.1189894","192.2252095","171.2273545","151.4992487","371.4460185","317.0233753","287.0021255","266.3062923","144.2279859","93.97975999","60.88692408","23.74636792","246.8510471","197.9899325","148.2091647","90.07970933","375.4752894","323.8494244","267.5646521","191.1825145"
"Digby","swe_winter","Snow water equivalent","Depth of the equivalent amount of water that fell as snow (i.e. mass of water that fell as snow)","107.4311478","79.64454048","60.66383168","50.85430309","191.7259518","156.2317431","141.6119325","125.8968907","289.6445919","263.6326288","238.4627628","230.0628015","106.8159898","73.50437125","46.2150548","18.43404439","191.9356686","150.5992527","122.1672988","76.00669905","292.6570038","269.9138695","226.1031675","165.1637745"
"Digby","tgmean_annual","Average Daily Mean Temperature","The average of the daily mean temperature","5.961704135","7.310983835","8.011195004","8.781514492","7.200770476","8.53148132","9.172736961","9.804967629","8.417590823","9.724851603","10.29043075","10.8202697","5.96760596","7.430560759","8.391998047","10.56555963","7.215599695","8.593165397","9.789364982","11.71811854","8.374544106","9.840640826","11.31559926","13.12461556"
"Digby","tgmean_spring","Average Daily Mean Temperature","The average of the daily mean temperature","3.224182213","4.515421007","5.16040733","5.828434684","5.056087193","6.266659687","6.921194246","7.411048288","6.731870391","8.094804715","8.628955768","9.249025938","3.250143796","4.462076032","5.633422639","7.535820861","5.019692072","6.272494987","7.47258442","9.27448407","6.74785711","8.094943603","9.393011255","11.04619326"
"Digby","tgmean_summer","Average Daily Mean Temperature","The average of the daily mean temperature","15.05747067","16.50271531","17.24369679","17.92485158","16.6639238","17.85385148","18.60966653","19.18197527","18.07445655","19.34663882","20.01415329","20.42973891","15.03909671","16.68568372","17.64767401","19.79456357","16.67341024","18.1031354","19.25242104","21.19467718","18.12841395","19.512093","20.90665382","22.73646552"
"Digby","tgmean_fall","Average Daily Mean Temperature","The average of the daily mean temperature","8.039475113","9.287797212","9.962135891","10.59492192","9.419499942","10.73889216","11.37499865","11.95161762","10.96975748","12.25254769","12.86328956","13.29254441","8.035505386","9.344380802","10.38924004","12.47046008","9.436146919","10.83650332","12.06420113","13.95955387","10.92104383","12.52669974","13.75780125","15.62551592"
"Digby","tgmean_winter","Average Daily Mean Temperature","The average of the daily mean temperature","-4.58993299","-3.280377755","-2.461086179","-1.622635653","-2.451768055","-0.989111343","-0.247017979","0.406962787","-0.283439464","1.022616355","1.771083621","2.452871052","-4.584649097","-3.12466963","-1.749398967","0.388463677","-2.45460784","-0.935064183","0.427858561","2.562015592","-0.379443725","1.296440527","2.57664564","4.403771936"
"Digby","tnlt15_annual","Number of Days with Minimum Temperature < -15 °C","The number of days the daily minimum temperature was below -15°C","0.984115226","0.169958848","0.025514403","0","5.842386831","2.358847737","1.296296296","0.55308642","14.71255144","8.804938272","5.696296296","3.512757202","1.083374486","0.128395062","0.002469136","0","5.80617284","2.206584362","0.581069959","0.006584362","14.63452675","7.648971193","4.542386831","0.902057613"
"Digby","tnlt25_annual","Number of Days with Minimum Temperature < -25 °C","The number of days the daily minimum temperature was below -25°C","0","0","0","0","0","0","0","0","0.173662551","0.030864198","0.013580247","0.004115226","0","0","0","0","0","0","0","0","0.16382716","0.027160494","0.004115226","0"
"Digby","tnlt5_winter","Number of Days with Minimum Temperature < -5 °C","The number of days the daily minimum temperature was below -5°C","34.79230453","25.58765432","20.55390947","16.6218107","50.80781893","41.61728395","36.3399177","31.02633745","64.49711934","57.69382716","53.11358025","47.10617284","35.04049383","24.10864198","15.94938272","5.799176955","50.77037037","40.7382716","31.18436214","16.94074074","64.34432099","56.75020576","47.62345679","33.16460905"
"Digby","tnmean","Mean of Minimum Daily Temperature","The average minimum daily temperature over the season","1.666047203","3.056615505","3.787753694","4.56683731","2.935563757","4.280174371","4.924268929","5.584574028","4.094368954","5.439588532","6.00146454","6.588311467","1.675096271","3.170181852","4.15940346","6.411728558","2.934691962","4.311433746","5.563371311","7.546734507","4.084984178","5.617137894","7.057196752","8.934603162"
"Digby","tnmin","Minimum Daily Temperature","The lowest minimum temperature over the season","-22.78512798","-20.58516466","-19.27896493","-17.70064736","-18.49502059","-16.74416927","-15.48935545","-13.97315143","-15.02650264","-13.22469463","-11.94611439","-10.83019528","-22.74956454","-20.35068567","-18.70422612","-14.50068526","-18.46232232","-16.46249154","-14.19751049","-10.5344491","-15.19494489","-12.89525051","-10.66534386","-7.279055974"
"Digby","tr16","Number of Tropical Nights > 16°C","The number of days when the minimum temperature was above 16°C","0.647078189","4.745679012","10.95473251","18.75020576","5.622633745","16.44197531","26.1382716","34.3744856","18.57057613","34.80246914","44.46131687","52.72798354","0.658148148","5.761316872","14.0345679","44.33374486","5.675308642","18.49876543","36.01399177","65.82222222","18.75432099","38.52222222","59.82304527","88.69300412"
"Digby","tr18","Number of Tropical Nights > 18°C","The number of days when the minimum temperature was above 18°C","0","0.174074074","0.85308642","3.169958848","0.36255144","2.739917695","6.15308642","10.78518519","4.489547325","12.45514403","18.44526749","23.83004115","0","0.13909465","1.600823045","17.25967078","0.370781893","3.201646091","11.00411523","35.44609053","4.869218107","14.19300412","29.14567901","58.43292181"
"Digby","tr20","Number of Tropical Nights >  20°C","The number of days when the minimum temperature was above 20°C","0","0","0.005349794","0.078600823","0","0.050205761","0.427983539","1.346502058","0.555432099","2.646502058","4.57654321","7.189711934","0","0","0.012345679","2.130864198","0","0.051028807","1.162962963","10.35390947","0.566831276","2.800411523","9.21399177","28.83292181"
"Digby","tr22","Number of Tropical Nights >  22°C","The number of days when the minimum temperature was above 22°C","0","0","0","0","0","0","0","0.004938272","0","0.143621399","0.530041152","1.21399177","0","0","0","0.058847737","0","0","0.007407407","1.133333333","0","0.201646091","1.506584362","9.765020576"
"Digby","txgt24.7","Number of Days with Maximum Temperature > 24.7°C","The number of days the daily maximum temperature exceeded 24.7°C","3.656460905","12.11111111","19.15925926","27.63374486","13.57530864","28.02139918","38.16790123","46.56131687","30.49176955","49.63374486","59.59506173","67.32962963","3.642345679","13.57366255","24.55061728","55.53374486","13.67078189","30.22057613","48.10699588","77.9399177","30.751893","52.79259259","74.20617284","101.1530864"
"Digby","txgt25","Number of Days with Maximum Temperature > 25°C","The number of days the daily maximum temperature exceeded 25°C","2.699753086","9.885185185","16.19547325","24.02098765","11.218107","24.50205761","34.11193416","42.14485597","26.69139918","45.25514403","55.09876543","62.76131687","2.693004115","11.13621399","21.15020576","51.02633745","11.28271605","26.37860082","43.66831276","73.43045267","26.96600823","48.36666667","69.6909465","97.01069959"
