"partial_postal_code","total_dc_capacity_kw","year_installed"
"B0T","6.075","2024"
"B0T","6.75","2024"
"B0T","7.65","2024"
"B0T","8.3","2024"
"B0T","9.315","2024"
"B0T","12","2024"
"B0T","12","2024"
"B0V","12.5","2024"
"B0W","5.6","2024"
"B0W","10","2024"
"B0W","10","2024"
"B0W","10","2024"
"B0W","12","2024"
"B0W","14.58","2024"
"B1H","12.285","2024"
"B1H","20","2024"
"B1J","10","2024"
"B1J","13.5","2024"
"B1K","4","2024"
"B1L","7","2024"
"B1N","12.15","2024"
"B1N","14.025","2024"
"B1P","4.05","2024"
"B1P","6.5","2024"
"B1P","7.28","2024"
"B1P","11.25","2024"
"B1R","8.1","2024"
"B1R","10","2024"
"B1R","12","2024"
"B1R","13.5","2024"
"B1R","13.5","2024"
"B1S","9.72","2024"
"B1S","12.46","2024"
"B1S","13.5","2024"
"B1S","21.465","2024"
"B1T","6.23","2024"
"B1V","13.5","2024"
"B1X","9","2024"
"B1Y","9.9","2024"
"B1Y","10.53","2024"
"B2G","9.9","2024"
"B2G","10.125","2024"
"B2G","11.5","2024"
"B2G","11.83","2024"
"B2G","12.5","2024"
"B2G","13","2024"
"B2G","13.5","2024"
"B2G","13.5","2024"
"B2G","15","2024"
"B2G","21.6","2024"
"B2H","5.5","2024"
"B2H","5.915","2024"
"B2H","6.48","2024"
"B2H","8.505","2024"
"B2H","10.125","2024"
"B2H","12.3","2024"
"B2N","3.645","2024"
"B2N","6.4","2024"
"B2N","7.2","2024"
"B2N","10.125","2024"
"B2N","12.5","2024"
"B2N","13.6","2024"
"B2N","14.58","2024"
"B2R","16.77","2024"
"B2S","5.2","2024"
"B2S","6","2024"
"B2S","9.315","2024"
"B2S","9.6","2024"
"B2S","10.01","2024"
"B2S","10.53","2024"
"B2S","11.83","2024"
"B2S","12","2024"
"B2S","12.15","2024"
"B2S","12.5","2024"
"B2S","13.5","2024"
"B2T","8.01","2024"
"B2T","9.6","2024"
"B2T","10.235","2024"
"B2T","10.66","2024"
"B2T","10.8","2024"
"B2T","11.25","2024"
"B2T","11.475","2024"
"B2T","13.2","2024"
"B2T","14","2024"
"B2T","14.175","2024"
"B2T","14.19","2024"
"B2T","14.22","2024"
"B2T","18.135","2024"
"B2T","19.035","2024"
"B2V","3.56","2024"
"B2V","8.91","2024"
"B2V","9.2","2024"
"B2V","9.345","2024"
"B2V","10","2024"
"B2V","10.935","2024"
"B2V","11","2024"
"B2V","11","2024"
"B2V","11.61","2024"
"B2V","12.5","2024"
"B2V","12.5","2024"
"B2V","12.5","2024"
"B2V","12.5","2024"
"B2V","14.985","2024"
"B2V","17","2024"
"B2W","3.56","2024"
"B2W","5.785","2024"
"B2W","6.4","2024"
"B2W","8.01","2024"
"B2W","8.505","2024"
"B2W","8.9","2024"
"B2W","9.2","2024"
"B2W","9.2","2024"
"B2W","10","2024"
"B2W","10","2024"
"B2W","10.935","2024"
"B2W","11.125","2024"
"B2W","12.5","2024"
"B2W","12.5","2024"
"B2W","13.05","2024"
"B2W","13.35","2024"
"B2W","13.35","2024"
"B2W","14.175","2024"
"B2W","14.58","2024"
"B2W","14.76","2024"
"B2W","15.91","2024"
"B2W","16.4","2024"
"B2W","16.8","2024"
"B2X","8","2024"
"B2X","8.4","2024"
"B2X","8.505","2024"
"B2X","10.125","2024"
"B2X","11.34","2024"
"B2X","11.61","2024"
"B2Y","4.005","2024"
"B2Y","6.375","2024"
"B2Y","8.505","2024"
"B2Y","11.25","2024"
"B2Y","11.7","2024"
"B2Y","12","2024"
"B2Y","12","2024"
"B2Z","6.8","2024"
"B2Z","8.19","2024"
"B2Z","10.935","2024"
"B2Z","11.6","2024"
"B2Z","11.745","2024"
"B2Z","11.83","2024"
"B2Z","12.285","2024"
"B2Z","13.86","2024"
"B2Z","20.25","2024"
"B3A","2.1","2024"
"B3A","5.005","2024"
"B3A","5.6","2024"
"B3A","5.67","2024"
"B3A","6.5","2024"
"B3A","9.66","2024"
"B3A","10","2024"
"B3A","11.2","2024"
"B3A","12.15","2024"
"B3B","9.2","2024"
"B3E","7.29","2024"
"B3E","9.9","2024"
"B3E","10","2024"
"B3E","10.125","2024"
"B3E","10.125","2024"
"B3E","11.2","2024"
"B3E","20.24","2024"
"B3G","5.46","2024"
"B3G","6.8","2024"
"B3G","6.8","2024"
"B3G","11","2024"
"B3G","11.96","2024"
"B3G","14.24","2024"
"B3H","4.86","2024"
"B3H","7.6","2024"
"B3H","8.91","2024"
"B3H","10","2024"
"B3H","11","2024"
"B3H","11.34","2024"
"B3H","12.15","2024"
"B3H","14.175","2024"
"B3H","20","2024"
"B3K","4.92","2024"
"B3K","5.785","2024"
"B3K","6.37","2024"
"B3K","9.555","2024"
"B3K","9.775","2024"
"B3K","14.19","2024"
"B3L","2.67","2024"
"B3L","6.075","2024"
"B3L","10","2024"
"B3L","10.125","2024"
"B3M","7.6","2024"
"B3M","8.16","2024"
"B3M","9.79","2024"
"B3M","9.84","2024"
"B3M","11.2","2024"
"B3M","12.96","2024"
"B3M","13.365","2024"
"B3M","14.19","2024"
"B3M","14.35","2024"
"B3M","16.4","2024"
"B3N","6","2024"
"B3N","6.23","2024"
"B3N","8","2024"
"B3N","8.19","2024"
"B3N","8.91","2024"
"B3N","9","2024"
"B3N","9.2","2024"
"B3N","14.4","2024"
"B3P","8.505","2024"
"B3P","9.345","2024"
"B3P","9.6","2024"
"B3P","10","2024"
"B3P","10.4","2024"
"B3P","10.68","2024"
"B3P","10.935","2024"
"B3P","11.125","2024"
"B3P","11.745","2024"
"B3P","14.5","2024"
"B3R","7.2","2024"
"B3R","7.5","2024"
"B3R","8.5","2024"
"B3S","8.91","2024"
"B3S","11.5","2024"
"B3T","4.8","2024"
"B3T","5.005","2024"
"B3T","5.74","2024"
"B3T","8","2024"
"B3T","8.1","2024"
"B3T","8.455","2024"
"B3T","8.56","2024"
"B3T","8.8","2024"
"B3T","9","2024"
"B3T","9.2","2024"
"B3T","9.2","2024"
"B3T","9.6","2024"
"B3T","10.125","2024"
"B3T","10.125","2024"
"B3T","11.61","2024"
"B3T","11.89","2024"
"B3T","12","2024"
"B3T","12.18","2024"
"B3T","13.175","2024"
"B3T","14.24","2024"
"B3T","14.4","2024"
"B3T","14.985","2024"
"B3V","9","2024"
"B3V","9.72","2024"
"B3V","11.745","2024"
"B3V","12.42","2024"
"B3V","13","2024"
"B3V","14.985","2024"
"B3Z","5.6","2024"
"B3Z","6.23","2024"
"B3Z","6.8","2024"
"B3Z","8.1","2024"
"B3Z","8.505","2024"
"B3Z","9.315","2024"
"B3Z","9.6","2024"
"B3Z","9.6","2024"
"B3Z","9.72","2024"
"B3Z","9.875","2024"
"B3Z","10","2024"
"B3Z","10","2024"
"B3Z","10.58","2024"
"B3Z","11.04","2024"
"B3Z","11.61","2024"
"B3Z","11.745","2024"
"B3Z","11.745","2024"
"B3Z","11.76","2024"
"B3Z","11.89","2024"
"B3Z","12","2024"
"B3Z","13.95","2024"
"B3Z","14.19","2024"
"B3Z","14.35","2024"
"B3Z","14.58","2024"
"B3Z","23.49","2024"
"B3Z","24.78","2024"
"B4A","6.8","2024"
"B4A","7.6","2024"
"B4A","8","2024"
"B4A","8.505","2024"
"B4A","8.645","2024"
"B4A","9.1","2024"
"B4A","10.235","2024"
"B4A","11.34","2024"
"B4A","12","2024"
"B4A","12.5","2024"
"B4A","13.86","2024"
"B4A","16.575","2024"
"B4B","8","2024"
"B4B","9.2","2024"
"B4B","9.9","2024"
"B4B","9.9","2024"
"B4B","10.125","2024"
"B4B","10.125","2024"
"B4B","11.18","2024"
"B4B","12","2024"
"B4B","12.15","2024"
"B4B","12.42","2024"
"B4B","13.35","2024"
"B4B","13.365","2024"
"B4B","14.175","2024"
"B4B","14.58","2024"
"B4B","14.985","2024"
"B4B","18.9","2024"
"B4C","7","2024"
"B4C","7.5","2024"
"B4C","8.01","2024"
"B4C","8.505","2024"
"B4C","8.61","2024"
"B4C","8.8","2024"
"B4C","9.6","2024"
"B4C","10.27","2024"
"B4C","10.68","2024"
"B4C","13.34","2024"
"B4C","14.58","2024"
"B4C","14.58","2024"
"B4E","6.4","2024"
"B4E","9.6","2024"
"B4E","10","2024"
"B4E","10.5","2024"
"B4E","14.24","2024"
"B4E","15.5","2024"
"B4E","25.65","2024"
"B4G","5.6","2024"
"B4G","9.6","2024"
"B4G","10.53","2024"
"B4H","5.6","2024"
"B4H","10","2024"
"B4H","10","2024"
"B4H","10.125","2024"
"B4H","12.905","2024"
"B4N","6.48","2024"
"B4N","8.91","2024"
"B4N","11.34","2024"
"B4N","12.5","2024"
"B4N","14.8","2024"
"B4N","18.24","2024"
"B4P","7.82","2024"
"B4P","8.13","2024"
"B4P","9.315","2024"
"B4P","10","2024"
"B4R","12.5","2024"
"B4V","7.2","2024"
"B4V","8.01","2024"
"B4V","9","2024"
"B4V","9.72","2024"
"B4V","10.125","2024"
"B4V","10.5","2024"
"B4V","11.2","2024"
"B4V","12","2024"
"B4V","12","2024"
"B4V","13","2024"
"B4V","13.5","2024"
"B4V","14.175","2024"
"B5A","5.2","2024"
"B5A","8.01","2024"
"B5A","12.15","2024"
"B5A","13.2","2024"
"B6L","8.1","2024"
"B9A","5","2024"
"B9A","12.15","2024"
"NS","13.5","2024"
,"6.23","2024"
,"6.23","2024"
,"8.4","2024"
,"8.9","2024"
,"10.01","2024"
,"10.44","2024"
,"11.6","2024"
,"13.6","2024"
,"14.985","2024"
,"17.01","2024"
,"18","2024"
"B0E","11","2025"
"B0E","13.5","2025"
"B0E","13.5","2025"
"B0E","13.5","2025"
"B0E","13.5","2025"
"B0E","15.4","2025"
"B0E","16.5","2025"
"B0H","8.4","2025"
"B0H","9","2025"
"B0H","10","2025"
"B0H","10","2025"
"B0H","14","2025"
"B0J","5.58","2025"
"B0J","6.44","2025"
"B0J","7","2025"
"B0J","7.28","2025"
"B0J","7.29","2025"
"B0J","7.5","2025"
"B0J","7.7","2025"
"B0J","8.01","2025"
"B0J","8.4","2025"
"B0J","8.8","2025"
"B0J","8.8","2025"
"B0J","9.52","2025"
"B0J","9.9","2025"
"B0J","10","2025"
"B0J","10","2025"
"B0J","10","2025"
"B0J","11.6","2025"
"B0J","12.15","2025"
"B0J","12.6","2025"
"B0J","13","2025"
"B0J","13.2","2025"
"B0J","13.5","2025"
"B0J","15.39","2025"
"B0J","16","2025"
"B0J","16.2","2025"
"B0J","16.4","2025"
"B0J","17.82","2025"
"B0J","20","2025"
"B0K","4.005","2025"
"B0K","4.5","2025"
"B0K","6.23","2025"
"B0K","6.4","2025"
"B0K","6.75","2025"
"B0K","6.75","2025"
"B0K","7.63","2025"
"B0K","8","2025"
"B0K","8","2025"
"B0K","8","2025"
"B0K","8.295","2025"
"B0K","8.8","2025"
"B0K","8.9","2025"
"B0K","9","2025"
"B0K","9.45","2025"
"B0K","9.9","2025"
"B0K","10","2025"
"B0K","10.8","2025"
"B0K","11.125","2025"
"B0K","11.57","2025"
"B0K","11.7","2025"
"B0K","12","2025"
"B0K","12.015","2025"
"B0K","12.6","2025"
"B0K","12.6","2025"
"B0K","13.5","2025"
"B0K","13.795","2025"
"B0K","13.795","2025"
"B0K","14.175","2025"
"B0K","14.58","2025"
"B0K","14.985","2025"
"B0K","15.2","2025"
"B0K","18.56","2025"
"B0M","6.75","2025"
"B0M","8","2025"
"B0M","8","2025"
"B0M","9.2","2025"
"B0M","9.6","2025"
"B0M","9.72","2025"
"B0M","10.2","2025"
"B0M","11.04","2025"
"B0M","11.11","2025"
"B0M","11.2","2025"
"B0M","12","2025"
"B0M","12","2025"
"B0N","8.55","2025"
"B0N","9.02","2025"
"B0N","9.3","2025"
"B0N","9.79","2025"
"B0N","9.88","2025"
"B0N","10","2025"
"B0N","10","2025"
"B0N","10","2025"
"B0N","10","2025"
"B0N","10.53","2025"
"B0N","10.56","2025"
"B0N","11","2025"
"B0N","11","2025"
"B0N","11.16","2025"
"B0N","11.745","2025"
"B0N","12","2025"
"B0N","12.15","2025"
"B0N","12.8","2025"
"B0N","12.96","2025"
"B0N","12.96","2025"
"B0N","13","2025"
"B0N","14","2025"
"B0N","14.5","2025"
"B0N","17.8","2025"
"B0N","20.8","2025"
"B0N","21.96","2025"
"B0N","23.375","2025"
"B0P","5.2","2025"
"B0P","6.4","2025"
"B0P","6.8","2025"
"B0P","7","2025"
"B0P","8.1","2025"
"B0P","8.1","2025"
"B0P","8.1","2025"
"B0P","8.4","2025"
"B0P","10.4","2025"
"B0P","10.5","2025"
"B0P","10.92","2025"
"B0P","11","2025"
"B0P","12","2025"
"B0P","12","2025"
"B0P","12.5","2025"
"B0P","12.5","2025"
"B0P","13","2025"
"B0P","13.2","2025"
"B0P","14.025","2025"
"B0P","14.4","2025"
"B0P","14.58","2025"
"B0P","16.12","2025"
"B0P","16.64","2025"
"B0R","8","2025"
"B0R","10","2025"
"B0R","11.475","2025"
"B0R","12.3","2025"
"B0S","5.2","2025"
"B0S","7.12","2025"
"B0S","7.225","2025"
"B0S","7.6","2025"
"B0S","9.775","2025"
"B0S","10","2025"
"B0S","12","2025"
"B0S","12","2025"
"B0S","12.48","2025"
"B0S","19.68","2025"
"B0T","5.5","2025"
"B0T","8","2025"
"B0T","8.1","2025"
"B0T","10","2025"
"B0T","13","2025"
"B0V","8.84","2025"
"B0V","11","2025"
"B0W","6.24","2025"
"B0W","7.28","2025"
"B0W","8.4","2025"
"B0W","11.04","2025"
"B0W","12","2025"
"B0W","12","2025"
"B0W","12.48","2025"
"B1A","11.25","2025"
"B1A","13.5","2025"
"B1J","18","2025"
"B1K","4.05","2025"
"B1L","10.8","2025"
"B1L","13.5","2025"
"B1L","22","2025"
"B1P","13.5","2025"
"B1R","13.5","2025"
"B1S","20.8","2025"
"B1X","13.5","2025"
"B1Y","5","2025"
"B1Y","14","2025"
"B1Y","19.5","2025"
"B2G","7","2025"
"B2G","7.6","2025"
"B2G","9.6","2025"
"B2G","9.6","2025"
"B2G","11.25","2025"
"B2G","12","2025"
"B2G","12.015","2025"
"B2G","12.285","2025"
"B2G","13.2","2025"
"B2G","13.5","2025"
"B2G","16.4","2025"
"B2G","39.525","2025"
"B2H","10","2025"
"B2H","11.25","2025"
"B2H","11.25","2025"
"B2H","12.15","2025"
"B2H","12.46","2025"
"B2H","13.35","2025"
"B2H","13.795","2025"
"B2N","6.75","2025"
"B2N","7.2","2025"
"B2N","8.1","2025"
"B2N","8.1","2025"
"B2N","8.455","2025"
"B2N","8.55","2025"
"B2N","8.8","2025"
"B2N","9.345","2025"
"B2N","10","2025"
"B2N","10","2025"
"B2N","10.8","2025"
"B2N","11.34","2025"
"B2N","11.57","2025"
"B2N","11.61","2025"
"B2N","12.015","2025"
"B2N","12.46","2025"
"B2N","12.6","2025"
"B2N","13.2","2025"
"B2N","14.025","2025"
"B2R","14.58","2025"
"B2R","14.88","2025"
"B2S","8.075","2025"
"B2S","8.1","2025"
"B2S","8.505","2025"
"B2S","11.57","2025"
"B2S","12","2025"
"B2S","12.15","2025"
"B2S","12.96","2025"
"B2S","13.365","2025"
"B2S","14.8","2025"
"B2S","31.45","2025"
"B2T","7.82","2025"
"B2T","8.2","2025"
"B2T","10","2025"
"B2T","10.5","2025"
"B2T","10.5","2025"
"B2T","10.53","2025"
"B2T","10.695","2025"
"B2T","11.16","2025"
"B2T","11.34","2025"
"B2T","11.7","2025"
"B2T","12.09","2025"
"B2T","12.09","2025"
"B2T","12.09","2025"
"B2T","12.15","2025"
"B2T","12.5","2025"
"B2T","12.6","2025"
"B2T","13.2","2025"
"B2T","13.35","2025"
"B2T","13.44","2025"
"B2T","13.53","2025"
"B2T","14.025","2025"
"B2T","14.175","2025"
"B2T","14.175","2025"
"B2T","14.88","2025"
"B2T","21.25","2025"
"B2T","30.24","2025"
"B2V","5.6","2025"
"B2V","6.23","2025"
"B2V","6.885","2025"
"B2V","8.1","2025"
"B2V","8.5","2025"
"B2V","9.45","2025"
"B2V","9.6","2025"
"B2V","10.125","2025"
"B2V","11","2025"
"B2V","11.34","2025"
"B2V","11.34","2025"
"B2V","12.32","2025"
"B2V","12.96","2025"
"B2V","14","2025"
"B2V","14.58","2025"
"B2V","19.53","2025"
"B2V","19.53","2025"
"B2W","4.8","2025"
"B2W","5.67","2025"
"B2W","6.675","2025"
"B2W","6.885","2025"
"B2W","7.92","2025"
"B2W","8","2025"
"B2W","8","2025"
"B2W","8.1","2025"
"B2W","8.1","2025"
"B2W","8.1","2025"
"B2W","9.3","2025"
"B2W","9.84","2025"
"B2W","10.23","2025"
"B2W","11.34","2025"
"B2W","11.475","2025"
"B2W","11.9","2025"
"B2W","12.015","2025"
"B2W","12.5","2025"
"B2W","12.6","2025"
"B2W","12.96","2025"
"B2W","13","2025"
"B2W","14","2025"
"B2W","14.58","2025"
"B2W","14.58","2025"
"B2W","15.4","2025"
"B2W","15.6","2025"
"B2W","16","2025"
"B2W","16.605","2025"
"B2W","17.425","2025"
"B2W","18","2025"
"B2X","6.075","2025"
"B2X","6.075","2025"
"B2X","6.675","2025"
"B2X","7.44","2025"
"B2X","8","2025"
"B2X","8.835","2025"
"B2X","9.315","2025"
"B2X","9.6","2025"
"B2X","10","2025"
"B2X","10.56","2025"
"B2X","13.02","2025"
"B2Y","5.785","2025"
"B2Y","7.6","2025"
"B2Z","9","2025"
"B2Z","10.8","2025"
"B2Z","12.09","2025"
"B2Z","13.175","2025"
"B2Z","14.24","2025"
"B2Z","14.985","2025"
"B2Z","17.8","2025"
"B3A","5.4","2025"
"B3A","9.345","2025"
"B3A","10.12","2025"
"B3A","10.935","2025"
"B3E","5.6","2025"
"B3E","8.8","2025"
"B3E","9.9","2025"
"B3E","10.68","2025"
"B3E","13","2025"
"B3E","13.35","2025"
"B3E","14.58","2025"
"B3E","15.91","2025"
"B3G","5.265","2025"
"B3G","12.09","2025"
"B3G","12.48","2025"
"B3H","12.15","2025"
"B3H","13.5","2025"
"B3K","5","2025"
"B3K","5.04","2025"
"B3K","7.29","2025"
"B3K","7.65","2025"
"B3K","9","2025"
"B3L","6.3","2025"
"B3L","6.6","2025"
"B3L","7.29","2025"
"B3L","7.6","2025"
"B3L","8","2025"
"B3L","9.2","2025"
"B3L","11.34","2025"
"B3L","12.555","2025"
"B3L","13","2025"
"B3L","15","2025"
"B3M","6.51","2025"
"B3M","7.65","2025"
"B3M","7.79","2025"
"B3M","9.02","2025"
"B3M","9.36","2025"
"B3M","9.43","2025"
"B3M","9.43","2025"
"B3M","9.72","2025"
"B3M","10","2025"
"B3M","10.48","2025"
"B3M","10.56","2025"
"B3M","11.16","2025"
"B3M","11.83","2025"
"B3M","12.5","2025"
"B3M","13.365","2025"
"B3M","15","2025"
"B3M","16","2025"
"B3N","5.5","2025"
"B3N","6.16","2025"
"B3N","6.76","2025"
"B3N","8","2025"
"B3N","14.175","2025"
"B3N","14.4","2025"
"B3P","7.5","2025"
"B3P","8.1","2025"
"B3P","8.5","2025"
"B3P","8.8","2025"
"B3P","9.345","2025"
"B3P","9.775","2025"
"B3P","10.5","2025"
"B3P","12.245","2025"
"B3P","14.58","2025"
"B3P","16.8","2025"
"B3P","19.5","2025"
"B3R","3.6","2025"
"B3R","8.1","2025"
"B3R","10.92","2025"
"B3R","13.5","2025"
"B3S","13.365","2025"
"B3T","6","2025"
"B3T","6.5","2025"
"B3T","7.6","2025"
"B3T","8","2025"
"B3T","8","2025"
"B3T","8.1","2025"
"B3T","10","2025"
"B3T","10.125","2025"
"B3T","10.4","2025"
"B3T","10.5","2025"
"B3T","11","2025"
"B3T","13.365","2025"
"B3T","13.8","2025"
"B3T","14.58","2025"
"B3T","15","2025"
"B3T","16.575","2025"
"B3V","6.6","2025"
"B3V","9.36","2025"
"B3V","10.23","2025"
"B3V","13","2025"
"B3V","14","2025"
"B3V","14","2025"
"B3V","14.17","2025"
"B3V","14.58","2025"
"B3Z","6.16","2025"
"B3Z","6.56","2025"
"B3Z","7","2025"
"B3Z","7.2","2025"
"B3Z","7.8","2025"
"B3Z","9.9","2025"
"B3Z","10.35","2025"
"B3Z","11.04","2025"
"B3Z","11.34","2025"
"B3Z","11.96","2025"
"B3Z","12.09","2025"
"B3Z","12.15","2025"
"B3Z","12.15","2025"
"B3Z","12.48","2025"
"B3Z","12.5","2025"
"B3Z","13","2025"
"B3Z","13.53","2025"
"B3Z","13.8","2025"
"B3Z","14.025","2025"
"B3Z","14.5","2025"
"B3Z","15","2025"
"B3Z","17.5","2025"
"B3Z","20.28","2025"
"B3Z","23.5","2025"
"B4A","5.2","2025"
"B4A","5.28","2025"
"B4A","6.51","2025"
"B4A","7.48","2025"
"B4A","7.5","2025"
"B4A","8.61","2025"
"B4A","8.91","2025"
"B4A","10.23","2025"
"B4A","10.56","2025"
"B4A","12","2025"
"B4A","12.09","2025"
"B4A","12.5","2025"
"B4A","12.555","2025"
"B4A","13","2025"
"B4A","14.025","2025"
"B4A","14.58","2025"
"B4B","8.505","2025"
"B4B","8.8","2025"
"B4B","9","2025"
"B4B","9","2025"
"B4B","9.2","2025"
"B4B","9.24","2025"
"B4B","9.6","2025"
"B4B","10","2025"
"B4B","10.53","2025"
"B4B","11.06","2025"
"B4B","11.125","2025"
"B4B","11.34","2025"
"B4B","11.5","2025"
"B4B","11.89","2025"
"B4B","12.5","2025"
"B4B","12.96","2025"
"B4B","13","2025"
"B4B","13.2","2025"
"B4B","13.24","2025"
"B4B","14.58","2025"
"B4B","14.58","2025"
"B4B","15.17","2025"
"B4B","17.355","2025"
"B4B","17.85","2025"
"B4B","18","2025"
"B4C","4","2025"
"B4C","6.51","2025"
"B4C","7.44","2025"
"B4C","8.1","2025"
"B4C","8.61","2025"
"B4C","8.925","2025"
"B4C","10","2025"
"B4C","10","2025"
"B4C","10.23","2025"
"B4C","11.44","2025"
"B4C","12.09","2025"
"B4C","13.44","2025"
"B4E","8.1","2025"
"B4E","8.1","2025"
"B4E","8.5","2025"
"B4E","9.5","2025"
"B4E","9.6","2025"
"B4E","10.12","2025"
"B4E","10.5","2025"
"B4E","10.695","2025"
"B4E","11.375","2025"
"B4E","12","2025"
"B4E","12","2025"
"B4E","12","2025"
"B4E","12.09","2025"
"B4E","12.6","2025"
"B4E","13.35","2025"
"B4E","14.58","2025"
"B4E","14.685","2025"
"B4E","14.85","2025"
"B4E","16.91","2025"
"B4E","26.4","2025"
"B4G","9.02","2025"
"B4G","9.3","2025"
"B4G","9.315","2025"
"B4G","9.88","2025"
"B4G","11.16","2025"
"B4G","14.58","2025"
"B4G","14.88","2025"
"B4H","5.2","2025"
"B4H","8","2025"
"B4H","9.6","2025"
"B4H","14.4","2025"
"B4N","7.28","2025"
"B4N","8","2025"
"B4N","10","2025"
"B4N","10.4","2025"
"B4N","11.96","2025"
"B4N","12","2025"
"B4N","12.42","2025"
"B4N","12.5","2025"
"B4N","15.6","2025"
"B4P","6.24","2025"
"B4P","6.72","2025"
"B4P","8","2025"
"B4P","9.45","2025"
"B4P","10","2025"
"B4R","10","2025"
"B4V","6.075","2025"
"B4V","10.625","2025"
"B4V","10.66","2025"
"B4V","10.66","2025"
"B4V","10.66","2025"
"B4V","10.92","2025"
"B4V","11.48","2025"
"B4V","12","2025"
"B4V","12","2025"
"B4V","12.3","2025"
"B4V","12.5","2025"
"B4V","13","2025"
"B4V","14.52","2025"
"B4V","14.76","2025"
"B4V","16.12","2025"
"B5A","10","2025"
"B5A","10","2025"
"B5A","12","2025"
"B5A","12","2025"
"B5A","12","2025"
"B6L","5.4","2025"
"B6L","6.23","2025"
"B6L","7.12","2025"
"B6L","7.2","2025"
"B6L","8.55","2025"
"B6L","9.79","2025"
"B6L","10","2025"
"B6L","10.235","2025"
"B6L","10.235","2025"
"B6L","10.695","2025"
"B6L","11.745","2025"
"B6L","12.015","2025"
"B6L","12.905","2025"
"B6L","13.35","2025"
"B6L","15","2025"
"B6L","15.2","2025"
"B6L","16.65","2025"
"B6L","17","2025"
"B6L","20","2025"
"NS","13.5","2025"
"NS","17.68","2025"
,"12.5","2025"
